iteration,lcb,ei,rand
1,-0.6685197606196662,0.059474188887240764,
2,-0.7204538890986987,0.033702107061314886,
3,-0.7970866960514789,0.018875295662596294,
4,-0.7659142258484686,0.017682438668042245,
5,-0.7545675841204447,0.016225107283791635,
6,-0.6708581188827313,0.009807911585127617,
7,-0.6324672454806926,0.006743044767669288,
8,-0.679555221887374,0.006447103740455555,
9,-0.6951881077066072,0.005144162451369743,
10,-0.7015858193918564,0.004559033057395998,
11,-0.6731569422001296,0.003023348256379711,
12,-0.6799012680061645,0.00222556813371543,
13,-0.7057446514107112,0.0019903099278901024,
14,-0.73337917140142,0.0010069362547550345,
15,-0.7129160481253426,0.0006370020232903417,
16,-0.7176536221675576,0.0006543821379318163,
17,-0.6803862282677555,0.0004689954433740272,
18,-0.7215139599011945,0.0004776721770469994,
19,-0.7018523853445088,0.00026802441114873063,
20,-0.6972496925692137,0.000251470816206776,
21,-0.7045816508155616,0.00014527525577105749,
22,-0.7468105602001961,0.00012817420425903004,
23,-0.7225374529122495,0.00011553720891756443,
24,-0.6892655234669793,0.00012966548157864756,
25,-0.6939103194862867,0.00011542989971733709,
26,-0.7499894769869658,0.00012305277759428355,
27,-0.7363383684697077,6.245796298893217e-05,
28,-0.7469333668467515,6.278420091561836e-05,
29,-0.7408653510938719,5.34356956968893e-05,
30,-0.7387409910293803,4.799666306550641e-05,
31,-0.724706065610216,4.257362021514122e-05,
32,-0.7372309269304543,4.356052438734436e-05,
33,-0.7429714042847593,4.628039497203693e-05,
34,-0.7285703648731363,3.790389216023417e-05,
35,-0.7177204519301363,3.673821663556098e-05,
36,-0.766975865016509,2.897256288473781e-05,
37,-0.7845618962186576,2.750920551881894e-05,
38,-0.7759073743622444,2.7495430445897022e-05,
39,-0.7349211724257922,2.6137390404528835e-05,
40,-0.7705024556055444,2.4426713682381204e-05,
41,-0.7765829219446622,2.2045594707182266e-05,
42,-0.7942298650351856,2.2558790864949728e-05,
43,-0.7974971349602283,2.266750660467436e-05,
44,-0.8092458535432456,2.1435786964622666e-05,
45,-0.7918717145478077,2.215751683060873e-05,
46,-0.8401547214669008,2.1737279668782336e-05,
47,-0.820419070289648,2.0896892331110445e-05,
48,-0.8258639724105659,2.0668846693369956e-05,
49,-0.8370377280786182,1.908216486485702e-05,
50,-0.8464723012036218,1.9201859675002207e-05,
51,-0.8542550216220487,1.9767947817951846e-05,
52,-0.8854848507966879,1.944023849381008e-05,
53,-0.8473080281406307,1.9383566615662796e-05,
54,-0.8492929040108504,1.864954272199391e-05,
55,-0.8481591224582675,1.5658976626950817e-05,
56,-0.8511296451487703,1.738044207225617e-05,
57,-0.8061994515413099,1.6262523267605953e-05,
58,-0.8377309807411544,1.501405198427403e-05,
59,-0.8100665088283507,1.3016364544048774e-05,
60,-0.8000325210339047,1.311972919094988e-05,
61,-0.8364164325941011,1.1234711154276437e-05,
62,-0.856665162792772,1.1143849220238184e-05,
63,-0.8597089425504262,1.0212590805503242e-05,
64,-0.7965830901715327,9.034203976344867e-06,
65,-0.8028583275124794,9.39432721643685e-06,
66,-0.8526324906689667,8.311173477468751e-06,
67,-0.828548199527249,7.592611469939956e-06,
68,-0.8725661514309653,8.023951781508471e-06,
69,-0.8454277730783943,8.369304049985304e-06,
70,-0.8844400528581218,7.238871041986851e-06,
71,-0.8597048060817465,7.596293206299026e-06,
72,-0.868691674309171,8.536111106635181e-06,
73,-0.8380446071320276,9.982458605609236e-06,
74,-0.8073948270341584,9.316407956693336e-06,
75,-0.7965936401345983,7.912947580779672e-06,
76,-0.8097253596737063,9.257466946083768e-06,
77,-0.8538903038706961,8.62240141746062e-06,
78,-0.8080256627774023,3.694562362754418e-06,
79,-0.8297634567848984,4.262952795701265e-06,
80,-0.7987613334087252,3.7882027338797814e-06,
81,-0.8854828302401523,4.13996271453403e-06,
82,-0.8628621572740823,3.480763435082115e-06,
83,-0.8458574760224663,3.387090123663691e-06,
84,-0.8442017021337133,3.0003979538797705e-06,
85,-0.875705649765149,3.361299013347836e-06,
