iteration,lcb,ei,rand
1,-1.0861266557805587,0.0016241931643032556,
2,-0.8437343155314838,0.00214867144115929,
3,-0.842364211118377,0.0021542039901299146,
4,-0.8125316453517593,0.0024557052240622886,
5,-0.8405886874393316,0.002256589526922659,
6,-0.8005986942303651,0.0026640395062852915,
7,-0.7853035644718672,0.0026682892140064704,
8,-0.775935594275871,0.0026874840478040606,
9,-0.7870161672426679,0.0029477023929590533,
10,-0.7632419474413128,0.0029245466824805878,
11,-0.7719529049698072,0.003083887573067959,
12,-0.7713208423328608,0.0034189999346320547,
13,-0.8018654676277546,0.0031890450672166495,
14,-0.7148206953262611,0.002824726839924495,
15,-0.7152323697295115,0.0031067415149092256,
16,-0.7526953456431793,0.003147211258712505,
17,-0.7213992428374758,0.003107133746006472,
18,-0.7149058295157791,0.002937783206557845,
19,-0.7169281353162138,0.003111144597163748,
20,-0.7157781189358308,0.0030940223787884564,
21,-0.7154742334826327,0.002737152286320697,
22,-0.7167992622824345,0.0029677200119347493,
23,-0.7195885916928287,0.003006081301409085,
24,-0.7212076207498346,0.002692659013748807,
25,-0.7200806287039219,0.0026036755806575418,
26,-0.7217452039278999,0.0025326901831814715,
27,-0.719941984060374,0.0028431676512923757,
28,-0.7140655736174091,0.0026826419231426317,
29,-0.7225647699738895,0.002650468261470873,
30,-0.7249927008875652,0.0026776703943339874,
31,-0.7293666488311608,0.002884106638724929,
32,-0.7312621443487202,0.0029299041243368816,
33,-0.7356016450452953,0.0030546388756298023,
34,-0.7284014157255241,0.0026155350899339097,
35,-0.7317570301552466,0.002662836518042201,
36,-0.7342425689445506,0.0026750330926670176,
37,-0.7626776536236473,0.0027985557237659975,
38,-0.7730242968480108,0.0027563753244654993,
39,-0.778072829369219,0.0028463205189543455,
40,-0.7826636212907765,0.0027684351297996507,
41,-0.7704863517903229,0.0027737814936115842,
42,-0.7840759396162735,0.0027250953553824677,
43,-0.7903724661932148,0.0025978859515933816,
44,-0.7935128440283105,0.0025925189361200277,
45,-0.7398793897646379,0.002712350459130407,
46,-0.7823127065332867,0.002703889042748107,
47,-0.769508009129804,0.00266585577007758,
48,-0.80060359669324,0.002552047807998255,
49,-0.8127605036481803,0.002470176842209833,
50,-0.7890470547399892,0.002709412501577412,
51,-0.8022407367349315,0.0028145655029064003,
52,-0.8152743627790375,0.0027192181151933703,
53,-0.811661463945766,0.002696063650420695,
54,-0.8392872793313442,0.002644490865808465,
55,-0.8428294401672818,0.002623069764203408,
56,-0.7952239387954212,0.0025700713812092458,
57,-0.7693481097315067,0.0026767514432285686,
58,-0.7707802444366141,0.002638118563108671,
59,-0.7728204699772925,0.002562317620809094,
60,-0.8084203510716246,0.002771077197161127,
61,-0.8209169210484091,0.002605702516730304,
62,-0.7745329770785216,0.002636382326624925,
63,-0.773054969867239,0.002464867462526438,
64,-0.7935647407337041,0.002401370916652498,
65,-0.8662875903340401,0.002358506726107994,
66,-0.8990772176590349,0.002425440761357812,
67,-0.9049437848842304,0.002874413536164305,
68,-0.889947134590565,0.0024944280681429634,
69,-0.8299589558863912,0.0025899562436890004,
70,-0.8073055210302884,0.0024307219279225425,
71,-0.8346767952072178,0.002360846838625471,
72,-0.8410856721908884,0.0023355348489119184,
73,-0.8572091382213969,0.002272680075599754,
74,-0.8596284219139192,0.002250020083683313,
75,-0.8411294974641035,0.0023387927368915783,
76,-0.8269898334295689,0.002282721120793499,
77,-0.8274900228817861,0.002715665979204164,
78,-0.8419134307882475,0.0028774203270964588,
79,-0.880251823488644,0.002687259371194373,
80,-0.8887690222077211,0.0025616947931409472,
81,-0.9025261639882016,0.002428871027115014,
82,-0.9180265955370851,0.0023990452304577083,
83,-0.9298358439035426,0.0024153270649883525,
84,-0.9421239030795013,0.002513184639357189,
85,-0.9000752440983805,0.0027354344463147414,
86,-0.9143761192603854,0.0024537050309966337,
87,-0.9266995924331545,0.00247290900207428,
88,-0.9192873978705061,0.002610435115664352,
89,-0.9460973765871526,0.0025087212289170184,
90,-0.9393761250918904,0.002383974917513193,
91,-0.9627810397587481,0.0023349262476322088,
92,-0.9105675616781759,0.002408753522310139,
93,-0.9344187758451106,0.0025292305941822173,
94,-0.9079990130079361,0.00245953103874206,
95,-0.9561741450679888,0.002344486456393636,
96,-0.9582328951647635,0.0025596118855950242,
97,-0.8980231620598368,0.002527229494584033,
98,-0.9023768259922131,0.002788982570640675,
99,-0.960512627338087,0.002713762080004509,
100,-0.9812043416872249,0.002556374858133534,
101,-1.0041278699779608,0.0024386326119872,
102,-1.0035648991927726,0.002312867171638774,
103,-0.9865507323572356,0.0024500115322426044,
104,-1.0092551400744632,0.0022540810071441843,
105,-1.0530374205034028,0.00239340357271778,
106,-1.0072276274224883,0.002283292336854886,
107,-1.0730018494408338,0.002749958865074864,
108,-0.9851967086159503,0.002484403448437534,
109,-0.99612707372096,0.002470452780662984,
110,-1.0148725481501568,0.0024045451647927447,
111,-0.991686372564957,0.0023519782122963613,
112,-0.9262522603477418,0.002287230624731078,
113,-0.8993482683901959,0.002242795483326554,
114,-0.9341130529381093,0.002289921122487019,
115,-0.995942078390724,0.002264769170987957,
116,-0.8708639183632345,0.002233428951152037,
117,-0.8180167045689308,0.002201451432503638,
118,-0.854572906520221,0.0023643792341682193,
119,-0.9058049355972059,0.002366921387002139,
120,-0.9337619947353453,0.002311492364426031,
121,-0.9498954699560971,0.0023184108047735645,
122,-0.8689098000316541,0.002258457362007002,
123,-0.9217727822735692,0.0022446877934931206,
124,-0.9287540773391192,0.0022611189323780024,
125,-0.9229489424912344,0.002268757677932668,
126,-0.9404542471561332,0.002152784287158155,
127,-0.9552078511524216,0.002110335711886129,
128,-0.9802149556783228,0.0020999466484360046,
129,-1.0041145453636977,0.0023464962594040646,
130,-0.9971725562153122,0.002070894828255558,
131,-1.0302707504373867,0.0020401928785306446,
132,-1.020230293202757,0.0024085300398163636,
133,-1.00863419992233,0.0022277336512842275,
134,-1.0612213297132058,0.0021689654669496024,
135,-1.0738606048213617,0.0020218682238899947,
136,-0.9678388676229037,0.001965929750276248,
137,-1.0368370494419668,0.0019262018856897115,
138,-0.9189826649992607,0.0018857256123444594,
139,-0.8994327580659108,0.0018700998779409023,
140,-0.8697791798832115,0.0018512503995546756,
141,-0.884749903915168,0.0017826657440207679,
142,-0.9187859344500693,0.001779772038289898,
143,-0.9762396370213404,0.0017483111690995302,
144,-0.9961620550414535,0.0017540518927898047,
145,-1.0503004025556806,0.00208188888678954,
146,-1.0169383841208548,0.0017647072309472825,
147,-0.974309831118174,0.0017257521459035307,
148,-1.059208044335548,0.0016557100176054817,
149,-1.1026202721163136,0.0015778954512947105,
150,-1.1168749968939444,0.0015438842375533012,
151,-1.145525137990657,0.0014927654336036175,
152,-1.0886728216241783,0.0018851543317674278,
153,-1.0162043295723229,0.0020723511830279197,
154,-1.0660958813123478,0.0015155785675146434,
155,-0.9866017149785533,0.0014962011788078541,
156,-1.0140086625149038,0.0018635000371523764,
157,-1.11522866347143,0.00205949081663313,
158,-1.141697789798105,0.001684174416753746,
159,-1.129159424545511,0.0015570676416224321,
160,-1.0359611893456648,0.0014957363492000718,
161,-1.0432390698651712,0.00146090404121585,
162,-1.0992086126007174,0.001568592995063853,
163,-1.1214486526350025,0.0017144902102918392,
164,-1.1397067261773204,0.0014171518603072592,
165,-1.1802896818795257,0.0013818791595808103,
166,-1.1972464354994026,0.0013764421882633323,
167,-0.9935188633935815,0.0013914254480839527,
168,-1.1063758464771691,0.0013919507339216638,
169,-1.161864764865347,0.001377882122738893,
170,-1.2281160558335817,0.0013252694109220481,
171,-1.158154698681395,0.0013040164799438137,
172,-1.2613428462326355,0.0012844797897737556,
173,-1.3098622836480271,0.0012961663353420467,
174,-1.3331948796719482,0.0012657320090362746,
175,-1.3400050865737065,0.0012440796484281336,
176,-1.3753893437282434,0.0012023627466428472,
177,-1.398699859946258,0.0011533298956847623,
178,-1.4046273273398868,0.001421429455952891,
179,-1.4260143879356852,0.0020480563163657777,
180,-1.4554857932229974,0.0018460792729386535,
181,-1.4679817168175093,0.0022379072709567517,
182,-1.4732063997065437,0.0018288466214612838,
183,-1.495217213555763,0.0018834967077261554,
184,-1.526830868651686,0.0019838221472357233,
185,-1.5682818835654109,0.0021533464854686267,
186,-1.5809834896374808,0.0022473135866368163,
187,-1.6239520015967028,0.002230958669031743,
188,-1.612010159653607,0.0022561603611539827,
189,-1.6360027128308152,0.002081087231932528,
190,-1.6275478946852227,0.001712874484056254,
191,-1.6608717365578536,0.001404032185349181,
192,-1.4083175268877444,0.0019462041364723848,
193,-1.5927107271897594,0.0018006441575843944,
194,-1.6903113628573923,0.0017662281695566759,
195,-1.7696556939205788,0.0013320231904712133,
196,-1.811821127724939,0.0019145427408205139,
197,-1.831945992803313,0.0016570252758443499,
198,-1.8775183740770063,0.0016395911631559832,
199,-1.8364713181462957,0.0013102389417036066,
200,-1.9381447168489472,0.0012127131591877442,
201,-1.6566575279703288,0.0011813977466915897,
202,-1.361766457407935,0.0013401961732639489,
203,-1.5720419513852377,0.001155876647712951,
204,-1.7235105033933915,0.001127513501730311,
205,-1.886271272795494,0.001234106697803444,
206,-1.9282676381781614,0.0010972567774743115,
207,-2.0360788166089865,0.0010969146644139024,
208,-2.026355992063631,0.0010464144738927903,
209,-2.0240095519826333,0.0010084617807690666,
210,-1.726362909335398,0.0014308180094972562,
211,-1.8736271933554887,0.0014657982952510514,
212,-1.976760999610417,0.00131221250674837,
213,-1.992103299989972,0.001032758346471777,
214,-1.7350199860166893,0.0009778427949149796,
215,-2.098130450416539,0.0009340908093514192,
216,-2.1459815282257892,0.0009132585634906909,
217,-2.187377993294809,0.0008530834202308676,
218,-2.3185793137901927,0.0008531823753734828,
219,-2.3115818714110934,0.0008081307318589251,
220,-2.358438438923626,0.0007487483353704273,
221,-2.354667636494371,0.000722196943070908,
222,-2.5157130515300166,0.0007016057249144993,
223,-2.584912005508576,0.0006724177926165607,
224,-2.7063179562773927,0.0006483899365497185,
225,-2.819719157721392,0.0006124140037020395,
226,-2.912317811274047,0.0006534865310923224,
227,-2.9275158081651664,0.0005824092766924956,
228,-2.6266294532364847,0.0007083776373961897,
229,-2.9569001336808602,0.0007072272816697519,
230,-2.630031434553872,0.0007242873305095174,
231,-2.5758056572898664,0.00064099334536848,
232,-2.711181887871753,0.0006040710346256375,
233,-2.923054614627952,0.0006054099399405634,
234,-3.0140666134021656,0.0005944063839672333,
235,-3.046516340736492,0.0004992245404699256,
236,-3.093706973227535,0.0004256586188185461,
237,-3.415042490368914,0.000366415197012903,
238,-3.546085970557005,0.000330011706791847,
239,-3.799080047683608,0.0003029732979447624,
240,-4.307195193564501,0.00023232322751341207,
241,-4.33893155084426,0.00024220768130868192,
242,-4.399919328960601,0.000257658719797538,
243,-4.502456146099576,0.0002519986188355245,
244,-4.756896255772477,0.0002218099225313449,
245,-4.993844258630231,0.00019590886938360234,
246,-5.998518882987561,9.823008265370017e-05,
247,-7.016162386875328,5.340537786634048e-05,
248,-13.084863913576237,2.1723486210654752e-06,
249,-2410.506128578372,1.8434298263572368e-09,
250,-558.6224851481034,3.845290156435975e-10,
251,-82.88425167204684,3.962465281258674e-06,
