iteration,lcb,ei,rand
1,0.024615384615384615,0.024615384615384615,0.023076923076923075
2,0.03384615384615384,0.03384615384615384,0.024615384615384612
3,0.03692307692307692,0.03692307692307692,0.027692307692307686
4,0.039999999999999994,0.039999999999999994,0.02923076923076923
5,0.04923076923076921,0.04923076923076921,0.04000000000000001
6,0.053846153846153835,0.053846153846153835,0.044615384615384605
7,0.06153846153846154,0.05999999999999999,0.047692307692307694
8,0.06461538461538462,0.06307692307692309,0.05076923076923077
9,0.07230769230769232,0.07076923076923078,0.05538461538461539
10,0.07846153846153849,0.07692307692307696,0.05538461538461539
11,0.09076923076923077,0.09076923076923077,0.05692307692307694
12,0.09692307692307692,0.09692307692307692,0.058461538461538474
13,0.10615384615384617,0.1076923076923077,0.06307692307692309
14,0.11384615384615385,0.1153846153846154,0.0676923076923077
15,0.11846153846153848,0.12615384615384617,0.07076923076923078
16,0.12615384615384617,0.13384615384615386,0.07384615384615385
17,0.13230769230769232,0.14,0.07692307692307693
18,0.1353846153846154,0.1507692307692308,0.08000000000000002
19,0.14615384615384616,0.16,0.08307692307692309
20,0.1523076923076923,0.16461538461538464,0.0876923076923077
21,0.1584615384615385,0.16923076923076927,0.09076923076923078
22,0.1707692307692308,0.18000000000000005,0.09230769230769231
23,0.17692307692307693,0.18923076923076923,0.09384615384615386
24,0.1830769230769231,0.19999999999999993,0.1
25,0.18615384615384617,0.2092307692307692,0.10153846153846154
26,0.1938461538461538,0.21538461538461534,0.10615384615384615
27,0.2015384615384615,0.21846153846153843,0.1123076923076923
28,0.21076923076923074,0.22769230769230764,0.1153846153846154
29,0.21538461538461534,0.2307692307692307,0.11846153846153847
30,0.2246153846153846,0.2415384615384615,0.12153846153846155
31,0.23076923076923073,0.2446153846153846,0.1230769230769231
32,0.2338461538461538,0.2492307692307692,0.12461538461538463
33,0.23999999999999994,0.2538461538461538,0.13076923076923078
34,0.24153846153846145,0.26,0.13846153846153844
35,0.24461538461538454,0.26461538461538464,0.1461538461538461
36,0.24923076923076912,0.2676923076923077,0.15076923076923074
37,0.2584615384615384,0.2769230769230769,0.15538461538461537
38,0.26307692307692304,0.2815384615384615,0.15692307692307692
39,0.2646153846153846,0.28615384615384615,0.16307692307692306
40,0.27230769230769225,0.2892307692307692,0.16307692307692306
41,0.27384615384615385,0.29230769230769227,0.16769230769230772
42,0.28307692307692306,0.2969230769230769,0.18
43,0.2861538461538462,0.30153846153846153,0.18
44,0.29846153846153856,0.3138461538461539,0.1846153846153846
