,dwave1,dstrength1
1,22.21195255,0.00332
2,47.030447757999994,0.005726
3,66.030172144,0.008187999999999997
4,94.421904614,0.010513999999999999
5,119.93373604,0.013038000000000004
6,137.07459907200004,0.015701999999999994
7,156.21257969799998,0.01733199999999999
8,180.24257690399995,0.019734
9,201.67262232999997,0.021840000000000002
10,227.11578008,0.024237999999999996
11,248.46042145999996,0.025942000000000007
12,269.1051262060001,0.028715999999999995
13,292.05580525000005,0.030708000000000003
14,323.5846198,0.03297399999999999
15,343.92588831399996,0.03505399999999999
16,367.0466447439999,0.037038
17,387.906475956,0.039039999999999984
18,410.70080422199993,0.04079999999999999
19,430.98882020800005,0.04324400000000002
20,456.05238708600007,0.045355999999999994
21,479.26134565800004,0.04792199999999999
22,501.4484612460001,0.05014600000000002
23,532.4080580640001,0.052114000000000014
24,559.86542962,0.05445400000000001
25,583.7762505679999,0.05636000000000001
26,610.4163442519999,0.058626
27,631.3836050560002,0.06116999999999999
28,648.914579056,0.063282
29,668.7394201139999,0.06513399999999997
30,696.9608901699997,0.06738000000000001
31,719.7938587839999,0.06956
32,745.84351583,0.07169400000000001
33,772.2232933500001,0.074518
34,797.345198942,0.078198
35,824.8321263420002,0.08066599999999999
36,850.3555862819999,0.08269600000000002
37,869.3323018859998,0.084692
38,892.8673221599997,0.08712000000000004
39,922.4608311760004,0.08973400000000004
40,946.268721404,0.09201799999999999
41,963.7294935839999,0.09448400000000003
42,991.6191870160001,0.09601200000000003
43,1016.857804568,0.09811600000000001
44,1043.07117245,0.10018000000000002
45,1060.1652002119997,0.10241600000000001
46,1082.9008951879998,0.10444800000000001
47,1100.2596246919995,0.10661000000000004
48,1119.7185655360001,0.10915200000000003
49,1136.89513737,0.11131600000000001
50,1163.7444881659999,0.11346599999999998
51,1180.3739157320001,0.11575399999999998
52,1203.071128364,0.11782600000000003
53,1228.059060184,0.12002199999999999
54,1251.3373751039999,0.12171000000000001
55,1269.782255166,0.12349800000000002
56,1292.7517824139995,0.12543
57,1316.5090405780002,0.12813400000000003
58,1338.98281083,0.13094600000000003
59,1364.4101920999997,0.13297599999999998
60,1384.2172733379996,0.134954
61,1404.9920210279995,0.137478
62,1426.2614414979992,0.13914400000000005
63,1446.2120209899995,0.14117999999999997
64,1473.095255048,0.142984
65,1496.1471368999999,0.14518599999999998
66,1513.2593523199996,0.14713400000000004
67,1536.4248863759994,0.149764
68,1561.5362170379997,0.15215800000000002
69,1586.8196142519996,0.15394800000000003
70,1609.0934652399997,0.15571600000000008
71,1632.3716694059995,0.15793199999999996
72,1648.2608772159997,0.15982600000000008
73,1667.7391807880003,0.16163600000000003
74,1687.8702058279998,0.16312600000000002
75,1707.791668788,0.16524400000000003
76,1726.048122056,0.167162
77,1743.7063876680002,0.16881000000000002
78,1767.244098963999,0.17073400000000005
79,1786.525779786,0.1726020000000001
80,1805.3922211059999,0.17457799999999996
81,1825.4079318379993,0.176134
82,1841.6195608199994,0.17830800000000008
83,1862.7901308140001,0.18023600000000006
84,1879.6753642059994,0.18219199999999997
85,1900.2765014819993,0.183996
86,1917.9903195020006,0.18618
87,1943.8104597280003,0.18825400000000003
88,1961.7887335079995,0.19028000000000006
89,1979.3010155619995,0.19226400000000005
90,1997.348170023999,0.19424000000000016
91,2017.3199740999992,0.196322
92,2037.3127192620002,0.19830400000000004
93,2056.824557094,0.20031400000000005
94,2075.1393672479985,0.20211200000000012
95,2092.492005079999,0.204476
96,2111.9764549299994,0.20651400000000006
97,2132.1699251879986,0.2088140000000001
98,2152.030026454,0.21083000000000002
99,2175.4479883,0.21263800000000002
100,2197.422876314,0.2148700000000001
101,2221.014890297999,0.2165400000000001
102,2238.485868141999,0.2183740000000001
103,2259.5965433479996,0.22070399999999998
104,2280.539514479999,0.223286
105,2306.2656370040004,0.224942
106,2326.5056840999996,0.2272
107,2352.5095838839993,0.22974800000000006
108,2373.958665811999,0.23206400000000002
109,2397.1109490399995,0.234116
110,2422.6708365819986,0.23601400000000006
111,2444.0014405879992,0.23846400000000006
112,2468.2534009039996,0.24138400000000015
113,2492.2937306759986,0.24391399999999996
114,2518.476723791999,0.24582400000000007
115,2544.4086819439995,0.24839000000000006
116,2563.1622917399995,0.25033400000000006
117,2586.6408690159988,0.25202600000000003
118,2612.7629745719987,0.2540720000000001
119,2638.4415742999995,0.2563640000000001
120,2662.069912981999,0.2584640000000001
121,2684.16491455,0.260856
122,2706.5196937559986,0.263122
123,2729.198755027999,0.26498800000000006
124,2756.842582809999,0.2670920000000001
125,2782.599976086,0.26999600000000007
126,2806.0606918539997,0.27429
127,2833.2621558559995,0.2770380000000002
128,2863.1720445359997,0.28016
129,2885.6899637659994,0.2830700000000001
130,2909.915443341999,0.2857000000000001
131,2936.2485514539994,0.288486
132,2960.1600816920004,0.2912220000000001
133,2988.4728911099996,0.2944160000000001
134,3011.389634231999,0.29743600000000003
135,3036.035447598,0.30039400000000005
136,3059.536864286,0.30276
137,3082.946457463998,0.3055880000000001
138,3109.768646691999,0.30843
139,3134.1076122699988,0.310956
140,3156.5320650539984,0.313154
141,3180.6417255479987,0.31571600000000005
142,3207.5407940039986,0.31834599999999996
143,3236.309871611999,0.3214620000000001
144,3265.40170597,0.3241180000000001
145,3289.2338675939995,0.32778000000000007
146,3312.6576535339996,0.331216
147,3331.318970143999,0.33404800000000007
148,3357.336837083999,0.3376540000000001
149,3383.361758997998,0.3410200000000001
150,3405.721501073998,0.34497999999999995
151,3426.667469829998,0.348298
152,3450.371296775999,0.3513720000000001
153,3473.612403654,0.3541420000000002
