,dwave1,dstrength1
1,0.022037999999952262,0.0018999999999999998
2,66.83863499999995,0.0029
3,87.90153629999998,0.0063
4,108.792644,0.0248
5,126.18930660000001,0.024999999999999998
6,158.78100159999997,0.0278
7,172.25993959999994,0.029599999999999998
8,215.78960679999994,0.0312
9,236.77287549999994,0.031599999999999996
10,245.6167891,0.032799999999999996
11,259.34012340000004,0.03849999999999999
12,277.7400358000001,0.04129999999999999
13,292.40270420000013,0.04139999999999999
14,392.3404329000001,0.047299999999999995
15,408.1600492000001,0.049499999999999995
16,430.3298986000001,0.051
17,445.55026440000006,0.051899999999999995
18,456.39689150000004,0.05349999999999999
19,474.8454345,0.058399999999999994
20,478.5509631,0.058899999999999994
21,508.77314079999996,0.05909999999999999
22,521.8519191,0.060899999999999996
23,530.4377401,0.063
24,542.1133425,0.0654
25,579.7389627,0.0668
26,616.8441455,0.0685
27,623.5137576999999,0.0704
28,669.8664653,0.0728
29,686.9324025,0.0746
30,755.4814273,0.0776
31,793.1070474999999,0.079
32,812.1398307999999,0.0794
33,855.5538774999999,0.0931
34,873.6718940999999,0.09330000000000001
35,879.6221225999999,0.0956
36,897.0270017999999,0.098
37,901.1012511999999,0.1002
38,1011.3389158999998,0.1031
39,1048.6521592,0.10439999999999999
40,1062.9280218999997,0.1064
41,1082.1664667999999,0.107
42,1088.1384252999999,0.10729999999999999
43,1093.1367068,0.10999999999999999
44,1135.9931359,0.11239999999999999
45,1189.7431858999998,0.12299999999999998
46,1215.8600812,0.14139999999999997
47,1230.8446453,0.14439999999999997
48,1251.9117013,0.14469999999999997
49,1269.4377328,0.14679999999999996
50,1291.2627226,0.14779999999999996
51,1330.6038122999998,0.14859999999999995
52,1367.4491337,0.15119999999999995
53,1416.4724793999999,0.15399999999999994
54,1433.0307890999998,0.15659999999999993
55,1476.6309493999997,0.15829999999999994
56,1506.4221431999997,0.15989999999999993
57,1701.8549530999999,0.16449999999999992
58,1702.6289216999999,0.1726999999999999
59,1725.3168683999997,0.17459999999999992
60,1761.5823198999997,0.17979999999999993
61,1787.1746797999997,0.18239999999999992
62,1806.9150811999998,0.18539999999999993
63,1807.3021199999998,0.18699999999999992
64,1838.9742112999998,0.18789999999999993
65,1873.4141667,0.19069999999999993
66,1993.5073478999998,0.19479999999999992
67,2028.0716746999997,0.19749999999999993
68,2065.6452081999996,0.19959999999999992
69,2070.5278111,0.19979999999999992
70,2088.3914637999997,0.20159999999999992
71,2107.0102818999994,0.20349999999999993
72,2119.4698175999993,0.20579999999999993
73,2179.7935592999993,0.20789999999999992
74,2193.9474471999993,0.2086999999999999
75,2193.9694851999993,0.21059999999999993
76,2196.1365028999994,0.21229999999999993
77,2222.960041399999,0.21619999999999992
78,2223.7112337999993,0.21819999999999992
79,2241.0918888999995,0.22059999999999994
80,2254.0958124999997,0.22199999999999995
81,2279.6632191,0.22459999999999994
82,2338.5538787,0.22819999999999993
83,2346.7592208,0.23389999999999994
84,2360.0765455,0.23399999999999993
85,2376.2379654,0.23599999999999993
86,2383.0706245,0.23909999999999992
87,2385.4437925,0.24179999999999993
88,2418.6746895,0.24549999999999994
89,2465.2154214,0.24949999999999994
90,2513.2764357,0.25489999999999996
91,2520.5288132,0.26609999999999995
92,2542.9327279,0.26689999999999997
93,2611.4817527,0.2699
94,2615.2103115,0.2704
95,2618.042163,0.27199999999999996
96,2618.8161316,0.28019999999999995
97,2631.5851122,0.28139999999999993
98,2632.222453,0.28229999999999994
99,2633.4751729,0.2864999999999999
100,2644.9610715,0.2884999999999999
101,2650.5335536,0.29139999999999994
102,2661.5851159,0.29169999999999996
103,2674.3779145999997,0.29579999999999995
104,2686.1721491999997,0.29649999999999993
105,2703.3562623,0.29749999999999993
106,2704.7002708,0.29749999999999993
107,2747.5566999000002,0.29989999999999994
108,2749.1747621000004,0.3025999999999999
109,2793.3542410000005,0.30449999999999994
110,2795.7044955000006,0.3050999999999999
111,2827.1216740000004,0.30759999999999993
112,2828.9683301000005,0.3077999999999999
113,2851.1628287000003,0.3253999999999999
114,2854.7935921000003,0.3268999999999999
115,2918.6024247000005,0.3279999999999999
116,2946.4749388000005,0.3323999999999999
117,2977.7647476000006,0.33479999999999993
118,3017.0474258000004,0.33709999999999996
119,3053.4114211000006,0.33729999999999993
120,3065.8947478000005,0.33779999999999993
121,3108.1681668000006,0.35629999999999995
122,3112.5371323000004,0.35799999999999993
123,3172.8327074000003,0.36089999999999994
124,3329.8095507000003,0.36539999999999995
125,3364.5071687000004,0.36849999999999994
126,3398.0471515000004,0.37109999999999993
127,3400.4890718000006,0.37139999999999995
128,3441.5472920000007,0.3732
129,3445.3449532000004,0.3741
130,3481.8009282000003,0.3777
131,3501.5872281,0.37979999999999997
132,3540.0311463000003,0.38099999999999995
133,3549.4444552000004,0.38189999999999996
134,3558.4057653000004,0.3964
135,3577.8287334000006,0.40049999999999997
136,3604.9725782000005,0.40319999999999995
137,3679.0450252000005,0.41739999999999994
138,3728.0683709000004,0.42019999999999996
139,3754.0103112000006,0.42279999999999995
140,3765.5199155000005,0.42339999999999994
141,3767.0237543000003,0.4235999999999999
142,3821.8776767000004,0.4257999999999999
143,3826.2689797000003,0.4261999999999999
144,3868.7822356,0.4282999999999999
145,3929.669874,0.4324999999999999
146,3943.8716433,0.43569999999999987
147,4022.7301833,0.43989999999999985
148,4027.1884874,0.44029999999999986
149,4076.4016022,0.44219999999999987
150,4115.2278571,0.4434999999999999
151,4134.57175,0.4454999999999999
152,4166.2438413,0.4483999999999999
153,4186.6446991,0.4509999999999999
154,4209.3573413,0.4536999999999999
