,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dwave1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1,dstrength1
,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20,iter21,iter22,iter23,iter24,iter25,iter26,iter27,iter28,iter29,iter30,iter31,iter32,iter33,iter34,iter35,iter36,iter37,iter38,iter39,iter40,iter41,iter42,iter43,iter44,iter45,iter46,iter47,iter48,iter49,iter50,iter51,iter52,iter53,iter54,iter55,iter56,iter57,iter58,iter59,iter60,iter61,iter62,iter63,iter64,iter65,iter66,iter67,iter68,iter69,iter70,iter71,iter72,iter73,iter74,iter75,iter76,iter77,iter78,iter79,iter80,iter81,iter82,iter83,iter84,iter85,iter86,iter87,iter88,iter89,iter90,iter91,iter92,iter93,iter94,iter95,iter96,iter97,iter98,iter99,iter100,iter101,iter102,iter103,iter104,iter105,iter106,iter107,iter108,iter109,iter110,iter111,iter112,iter113,iter114,iter115,iter116,iter117,iter118,iter119,iter120,iter121,iter122,iter123,iter124,iter125,iter126,iter127,iter128,iter129,iter130,iter131,iter132,iter133,iter134,iter135,iter136,iter137,iter138,iter139,iter140,iter141,iter142,iter143,iter144,iter145,iter146,iter147,iter148,iter149,iter150,iter151,iter152,iter153,iter154,iter155,iter156,iter157,iter158,iter159,iter160,iter161,iter162,iter163,iter164,iter165,iter166,iter167,iter168,iter169,iter170,iter171,iter172,iter173,iter174,iter175,iter176,iter177,iter178,iter179,iter180,iter181,iter182,iter183,iter184,iter185,iter186,iter187,iter188,iter189,iter190,iter191,iter192,iter193,iter194,iter195,iter196,iter197,iter198,iter199,iter200,iter201,iter202,iter203,iter204,iter205,iter206,iter207,iter208,iter209,iter210,iter211,iter212,iter213,iter214,iter215,iter216,iter217,iter218,iter219,iter220,iter221,iter222,iter223,iter224,iter225,iter226,iter227,iter228,iter229,iter230,iter231,iter232,iter233,iter234,iter235,iter236,iter237,iter238,iter239,iter240,iter241,iter242,iter243,iter244,iter245,iter246,iter247,iter248,iter249,iter250,iter251,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20,iter21,iter22,iter23,iter24,iter25,iter26,iter27,iter28,iter29,iter30,iter31,iter32,iter33,iter34,iter35,iter36,iter37,iter38,iter39,iter40,iter41,iter42,iter43,iter44,iter45,iter46,iter47,iter48,iter49,iter50,iter51,iter52,iter53,iter54,iter55,iter56,iter57,iter58,iter59,iter60,iter61,iter62,iter63,iter64,iter65,iter66,iter67,iter68,iter69,iter70,iter71,iter72,iter73,iter74,iter75,iter76,iter77,iter78,iter79,iter80,iter81,iter82,iter83,iter84,iter85,iter86,iter87,iter88,iter89,iter90,iter91,iter92,iter93,iter94,iter95,iter96,iter97,iter98,iter99,iter100,iter101,iter102,iter103,iter104,iter105,iter106,iter107,iter108,iter109,iter110,iter111,iter112,iter113,iter114,iter115,iter116,iter117,iter118,iter119,iter120,iter121,iter122,iter123,iter124,iter125,iter126,iter127,iter128,iter129,iter130,iter131,iter132,iter133,iter134,iter135,iter136,iter137,iter138,iter139,iter140,iter141,iter142,iter143,iter144,iter145,iter146,iter147,iter148,iter149,iter150,iter151,iter152,iter153,iter154,iter155,iter156,iter157,iter158,iter159,iter160,iter161,iter162,iter163,iter164,iter165,iter166,iter167,iter168,iter169,iter170,iter171,iter172,iter173,iter174,iter175,iter176,iter177,iter178,iter179,iter180,iter181,iter182,iter183,iter184,iter185,iter186,iter187,iter188,iter189,iter190,iter191,iter192,iter193,iter194,iter195,iter196,iter197,iter198,iter199,iter200,iter201,iter202,iter203,iter204,iter205,iter206,iter207,iter208,iter209,iter210,iter211,iter212,iter213,iter214,iter215,iter216,iter217,iter218,iter219,iter220,iter221,iter222,iter223,iter224,iter225,iter226,iter227,iter228,iter229,iter230,iter231,iter232,iter233,iter234,iter235,iter236,iter237,iter238,iter239,iter240,iter241,iter242,iter243,iter244,iter245,iter246,iter247,iter248,iter249,iter250,iter251
run1,541.9837079,547.7059372,556.2074066,562.3120913,512.7763473,531.3911924,542.3156024,567.095975,530.617962,548.0448792,538.827436,553.3526422,568.2656202,543.4327987,517.2905249,531.4139686,552.8344986,533.7244641,567.095975,539.6717725,549.088543,544.7938879,530.6633839,534.3455286,548.7968883,529.3492999,544.3633343,574.2401603,556.2323599,589.5867279,565.9828039,571.6982202,548.7483093,543.9573247,549.0399124,533.1277649,520.7013272,532.2580622,513.2433374,497.409103,551.5311077,494.2760047,508.2360853,542.8379729,550.0629681,556.7568953,520.1770212,526.1816959,600.9606564,597.456597,511.4015551,574.0540467,515.6554359,530.3455942,534.7142494,547.1983097,532.9902545,514.4785801,507.3418161,535.6382815,524.6897715,586.9352065,533.013168,551.0408578,552.8098494,539.225821,576.9927076,558.5125141,546.1618123,548.0206551,609.49854,552.8344986,574.2401603,585.7705424,548.0933337,531.4139686,517.6360764,543.1709148,515.4196342,534.0233149,503.0601031,550.3804014,567.9532433,517.7441559,490.2304892,513.4558869,511.2961071,788.5530307,537.4726591,542.1258986,492.1960818,532.6467887,591.5276384,543.7426235,553.3526422,590.9355751,512.5219834,534.3685588,553.3279467,531.2773408,551.7029013,572.1467144,558.6886852,548.1660315,474.4535168,509.572944,525.0675179,543.1233267,526.2710345,544.0289294,532.0981632,544.8417693,543.0995357,561.166801,561.9298088,526.248697,520.8325688,496.0756732,523.9801919,487.1103328,528.8525551,534.7373114,519.5884377,503.8164615,517.161062,521.1828703,520.0024872,508.569642,510.8537001,509.6567313,560.4311938,496.2742385,573.4964291,537.2397652,534.8757248,502.5910779,532.4866561,486.4605211,516.2566331,546.715729,540.3774103,531.9840085,515.2268659,516.3641373,529.8922686,524.6453665,536.6119585,515.9773316,501.3716406,549.6727833,531.0270388,514.8203837,549.2588181,532.1438388,539.4839136,552.4649898,537.8923775,550.6982012,545.6810572,542.1496043,535.5226029,531.8927199,527.0092366,512.6067433,572.6223583,515.5267901,573.4168579,558.2610339,522.4346579,543.4089806,543.7187783,571.1188586,577.2613512,518.393582,501.4527523,556.5819403,557.7838448,562.3120913,579.8531148,501.3108241,482.5789857,527.5923107,567.7451828,577.1807319,576.0811867,491.2989103,543.6710941,518.9794601,537.0768595,599.1890248,521.7531162,529.0556561,516.5147184,521.2266911,569.4662549,533.0819203,537.3096122,534.4376612,552.6373658,576.0008967,530.617962,687.6168433,573.4964291,560.8621777,532.8070177,524.1352484,533.4718515,491.3573218,585.7705424,726.0728099,552.2189249,542.4342346,562.0571785,563.231695,565.337618,579.6633457,494.3745485,568.2135335,572.5694699,564.1799828,573.7352754,579.6633457,565.0799554,594.4488326,594.9908485,590.9637417,568.2656202,630.5777287,547.7059372,589.5306596,635.1974641,567.4853214,537.5891819,584.39005,562.2610903,585.4939224,634.5148056,496.4133288,488.1267441,640.8776647,625.6771953,654.9268027,604.712447,584.39005,599.1890248,539.6013101,572.913419,726.0728099,650.7331812,696.2665975,541.4866271,0.003,0.0068,0.0076,0.0041,0.0068,0.003,0.0074,0.0014,0.0069,0.0074,0.0027,0.0023,0.0064,0.0009,0.0121,0.0132,0.0226,0.0023,0.0014,0.0049,0.0099,0.0058,0.0108,0.0055,0.0101,0.0066,0.0107,0.0067,0.0076,0.0014,0.001,0.0068,0.0129,0.0051,0.0078,0.0138,0.0025,0.0023,0.0052,0.0087,0.0235,0.0052,0.0058,0.0064,0.0091,0.0234,0.0036,0.0046,0.0165,0.006,0.0044,0.0187,0.002,0.0016,0.0028,0.0024,0.0056,0.003,0.0032,0.0023,0.0027,0.0019,0.0077,0.0024,0.0035,0.0029,0.0026,0.0006,0.002,0.0074,0.0008,0.0226,0.0067,0.0097,0.0057,0.0132,0.0064,0.0045,0.0059,0.003,0.006,0.002,0.0037,0.0065,0.0041,0.006,0.003,0.0013,0.0081,0.007,0.0062,0.0035,0.0008,0.0068,0.0023,0.0021,0.0052,0.0055,0.0069,0.0059,0.0016,0.0023,0.0032,0.0029,0.0053,0.0047,0.0021,0.0045,0.0033,0.0031,0.0036,0.0018,0.0027,0.0033,0.0026,0.0046,0.0037,0.0077,0.0044,0.0066,0.0043,0.0051,0.0053,0.0089,0.0032,0.006,0.005,0.0042,0.0071,0.0046,0.0034,0.0121,0.0026,0.0029,0.005,0.008,0.0048,0.0069,0.0048,0.0044,0.0037,0.005,0.0079,0.007,0.0067,0.004,0.0047,0.0049,0.0119,0.0046,0.0066,0.0072,0.0031,0.0048,0.0038,0.006,0.0162,0.0086,0.006,0.0044,0.0052,0.0092,0.0065,0.0089,0.0029,0.0022,0.0037,0.0035,0.0107,0.0062,0.0068,0.0025,0.0154,0.0073,0.0108,0.0024,0.0023,0.0021,0.0031,0.0052,0.0104,0.0009,0.0033,0.001,0.0018,0.0058,0.0039,0.0048,0.0036,0.002,0.0057,0.0067,0.0031,0.0041,0.0037,0.0053,0.0069,0.0059,0.0047,0.0028,0.0069,0.0005,0.0026,0.0048,0.0033,0.0035,0.0066,0.0073,0.0097,0.0004,0.0038,0.0043,0.0025,0.0022,0.0019,0.0022,0.0102,0.0029,0.0063,0.0024,0.0014,0.0022,0.0022,0.0039,0.0036,0.0071,0.0064,0.0109,0.0068,0.0014,0.0003,0.0076,0.0214,0.0156,0.0035,0.0028,0.001,0.006,0.0071,0.0021,0.0108,0.0022,0.0192,0.0156,0.002,0.0195,0.0235,0.0004,0.0009,0.0019,0.0034
run2,532.1438388,549.2588181,539.4839136,531.0270388,549.6727833,502.5910779,537.2397652,534.8757248,532.4866561,486.4605211,516.2566331,546.715729,515.2268659,531.9840085,501.3716406,524.6453665,529.8922686,536.6119585,515.9773316,552.4649898,537.8923775,522.4346579,527.0092366,540.3774103,535.5226029,545.6810572,542.1496043,531.8927199,526.248697,520.8325688,523.9801919,534.7373114,528.8525551,521.1828703,517.161062,520.0024872,573.4964291,508.569642,519.5884377,509.6567313,550.0629681,503.8164615,518.9794601,537.0768595,530.617962,599.1890248,491.2989103,529.0556561,516.5147184,521.7531162,510.8537001,543.6710941,521.2266911,533.0819203,542.4342346,491.3573218,634.5148056,533.4718515,537.3096122,726.0728099,496.0756732,550.6982012,496.2742385,552.2189249,515.5267901,573.4168579,558.2610339,546.1618123,597.456597,487.1103328,534.4376612,552.6373658,576.0008967,543.7187783,577.2613512,573.4964291,558.5125141,548.7483093,561.166801,571.1188586,543.0995357,544.8417693,568.2656202,609.49854,518.393582,501.4527523,511.4015551,574.0540467,543.4089806,516.3641373,567.7451828,501.3108241,482.5789857,579.8531148,562.3120913,563.231695,576.9927076,512.6067433,568.2135335,512.7763473,531.3911924,542.3156024,530.617962,542.3156024,533.7244641,538.827436,548.0448792,567.095975,547.7059372,556.2323599,528.6045321,541.9837079,556.2074066,562.3120913,553.3526422,585.7705424,576.0811867,543.4327987,567.095975,568.2656202,565.9828039,553.3526422,589.5867279,539.6717725,549.088543,531.4139686,494.3745485,571.6982202,548.1660315,558.6886852,574.2401603,503.0601031,534.0233149,515.4196342,550.3804014,567.9532433,517.7441559,490.2304892,513.4558869,511.2961071,517.6360764,543.1709148,531.4139686,532.9902545,514.4785801,530.3455942,515.6554359,547.1983097,534.7142494,542.1258986,537.4726591,551.7029013,586.9352065,543.7426235,492.1960818,532.6467887,591.5276384,552.8098494,533.013168,507.3418161,535.6382815,590.9355751,524.6897715,551.0408578,560.8621777,654.9268027,532.0981632,526.2710345,544.0289294,509.572944,566.422372,474.4535168,525.0675179,543.1233267,544.3633343,527.5923107,512.5219834,531.2773408,553.3279467,572.1467144,539.225821,560.4311938,561.9298088,548.7968883,687.6168433,556.5819403,557.7838448,577.1807319,576.9927076,590.9637417,572.6223583,562.0571785,572.5694699,574.2401603,517.2905249,579.6633457,520.1770212,526.1816959,604.712447,494.2760047,497.409103,542.8379729,549.0399124,543.9573247,533.1277649,513.2433374,520.7013272,572.913419,508.2360853,537.5891819,544.7938879,530.6633839,529.3492999,534.3455286,534.3685588,564.1799828,579.6633457,565.0799554,573.7352754,552.8344986,532.2580622,565.337618,524.1352484,532.8070177,594.9908485,488.1267441,635.1974641,496.4133288,788.5530307,594.4488326,552.8344986,589.5306596,567.4853214,562.2610903,584.39005,547.7059372,630.5777287,585.7705424,625.6771953,539.6013101,599.1890248,556.7568953,585.4939224,640.8776647,584.39005,600.9606564,726.0728099,650.7331812,551.5311077,541.4866271,696.2665975,0.0048,0.0031,0.0038,0.0066,0.0046,0.008,0.0029,0.005,0.0048,0.0069,0.0048,0.0044,0.0079,0.005,0.0119,0.004,0.0067,0.0047,0.0049,0.006,0.0162,0.0107,0.0065,0.0037,0.0052,0.006,0.0044,0.0092,0.0046,0.0037,0.0044,0.0051,0.0043,0.006,0.0032,0.005,0.0026,0.0042,0.0053,0.0046,0.0091,0.0089,0.0048,0.0036,0.0069,0.002,0.0058,0.0067,0.0031,0.0057,0.0071,0.0039,0.0041,0.0053,0.0043,0.0073,0.001,0.0066,0.0069,0.0004,0.0077,0.0086,0.0121,0.0038,0.0022,0.0037,0.0035,0.002,0.006,0.0066,0.0059,0.0047,0.0028,0.0068,0.0154,0.0026,0.0006,0.0129,0.0033,0.0025,0.0027,0.0018,0.0064,0.0008,0.0073,0.0108,0.0044,0.0187,0.0062,0.007,0.0033,0.0052,0.0104,0.0031,0.0021,0.0022,0.003,0.0089,0.0029,0.0068,0.003,0.0074,0.0069,0.0074,0.0023,0.0027,0.0074,0.0014,0.0068,0.0076,0.005,0.003,0.0076,0.0041,0.0023,0.0097,0.0018,0.0009,0.0014,0.0064,0.001,0.0023,0.0014,0.0049,0.0099,0.0132,0.0102,0.0068,0.0029,0.0032,0.0067,0.006,0.003,0.0059,0.002,0.0037,0.0065,0.0041,0.006,0.003,0.0064,0.0045,0.0132,0.0056,0.003,0.0016,0.002,0.0024,0.0028,0.007,0.0081,0.0016,0.0019,0.0068,0.0062,0.0035,0.0008,0.0035,0.0077,0.0032,0.0023,0.0021,0.0027,0.0024,0.0048,0.0022,0.0036,0.0033,0.0031,0.0047,0.0104,0.0053,0.0021,0.0045,0.0107,0.0009,0.0052,0.0059,0.0069,0.0023,0.0029,0.0034,0.0026,0.0101,0.0005,0.0024,0.0023,0.001,0.0026,0.0071,0.0029,0.0025,0.0063,0.0067,0.0121,0.0022,0.0036,0.0046,0.0192,0.0052,0.0087,0.0064,0.0078,0.0051,0.0138,0.0052,0.0025,0.0235,0.0058,0.0214,0.0058,0.0108,0.0066,0.0055,0.0055,0.0024,0.0022,0.0022,0.0014,0.0226,0.0023,0.0019,0.0035,0.0033,0.0036,0.0071,0.0003,0.006,0.0013,0.0039,0.0226,0.0014,0.0076,0.0035,0.0156,0.0068,0.0109,0.0097,0.0108,0.0195,0.002,0.0234,0.0028,0.0021,0.0156,0.0165,0.0004,0.0009,0.0235,0.0034,0.0019
run3,534.0233149,503.0601031,569.4662549,550.3804014,517.7441559,567.9532433,490.2304892,513.4558869,511.2961071,558.6886852,520.1770212,526.1816959,600.9606564,543.1709148,517.6360764,531.4139686,571.6982202,565.337618,548.1660315,574.2401603,574.2401603,533.0819203,491.3573218,726.0728099,537.3096122,543.0995357,511.4015551,574.0540467,548.0933337,494.2760047,508.2360853,539.6013101,537.5891819,497.409103,513.2433374,532.2580622,520.7013272,541.4866271,556.7568953,551.5311077,542.8379729,550.0629681,533.4718515,543.9573247,560.8621777,572.913419,549.0399124,533.1277649,548.7483093,491.2989103,543.6710941,518.9794601,537.0768595,599.1890248,529.0556561,516.5147184,521.7531162,509.572944,525.0675179,566.422372,474.4535168,527.5923107,532.0981632,526.2710345,544.0289294,539.6717725,549.088543,531.4139686,543.4327987,726.0728099,542.4342346,543.1233267,548.0448792,515.6554359,530.3455942,534.7142494,547.1983097,532.9902545,514.4785801,507.3418161,535.6382815,524.6897715,533.013168,551.0408578,552.8098494,537.4726591,542.1258986,586.9352065,654.9268027,625.6771953,567.095975,561.166801,562.3120913,558.5125141,510.8537001,496.2742385,503.8164615,519.5884377,517.161062,521.1828703,528.8525551,534.7373114,520.0024872,508.569642,520.8325688,526.248697,523.9801919,562.0571785,509.6567313,496.0756732,573.4168579,597.456597,482.5789857,546.715729,515.2268659,531.9840085,540.3774103,501.3716406,524.6453665,529.8922686,516.3641373,515.9773316,536.6119585,518.393582,537.8923775,552.4649898,522.4346579,527.0092366,542.1496043,545.6810572,494.3745485,531.8927199,535.5226029,543.4089806,512.6067433,502.5910779,537.2397652,534.8757248,516.2566331,532.4866561,514.8203837,532.1438388,549.2588181,549.6727833,531.0270388,539.4839136,486.4605211,550.6982012,560.4311938,552.2189249,501.4527523,538.827436,542.3156024,533.7244641,542.3156024,530.617962,512.7763473,531.3911924,528.6045321,547.7059372,541.9837079,556.2323599,567.095975,556.2074066,573.4964291,561.9298088,576.0008967,492.1960818,543.7426235,532.6467887,591.5276384,590.9355751,553.3526422,573.4964291,546.1618123,548.0206551,552.6373658,534.4376612,585.7705424,487.1103328,556.5819403,557.7838448,567.7451828,515.5267901,558.2610339,579.8531148,564.1799828,530.617962,539.225821,512.5219834,572.1467144,562.3120913,563.231695,543.7187783,571.1188586,577.2613512,553.3279467,531.2773408,551.7029013,572.6223583,544.3633343,529.3492999,517.2905249,530.6633839,548.7968883,544.7938879,534.3455286,534.3685588,501.3108241,577.1807319,565.9828039,576.0811867,576.9927076,609.49854,576.9927076,568.2656202,553.3526422,589.5867279,568.2135335,604.712447,573.7352754,687.6168433,579.6633457,552.8344986,524.1352484,532.8070177,572.5694699,579.6633457,547.7059372,594.4488326,594.9908485,635.1974641,568.2656202,589.5306596,567.4853214,634.5148056,584.39005,496.4133288,488.1267441,788.5530307,552.8344986,562.2610903,585.7705424,599.1890248,584.39005,585.4939224,634.5148056,650.7331812,640.8776647,630.5777287,696.2665975,0.003,0.006,0.0037,0.002,0.0065,0.0037,0.0041,0.006,0.003,0.0032,0.0036,0.0046,0.0165,0.0045,0.0064,0.0132,0.0068,0.0019,0.0029,0.0067,0.0067,0.0053,0.0073,0.0004,0.0069,0.0027,0.0044,0.0187,0.0057,0.0052,0.0058,0.0195,0.0214,0.0087,0.0052,0.0023,0.0025,0.0034,0.0234,0.0235,0.0064,0.0091,0.0066,0.0051,0.0048,0.0235,0.0078,0.0138,0.0129,0.0058,0.0039,0.0048,0.0036,0.002,0.0067,0.0031,0.0057,0.0047,0.0021,0.0104,0.0053,0.0009,0.0036,0.0033,0.0031,0.0049,0.0099,0.0132,0.0009,0.0004,0.0043,0.0045,0.0074,0.002,0.0016,0.0028,0.0024,0.0056,0.003,0.0032,0.0023,0.0027,0.0077,0.0024,0.0035,0.0081,0.007,0.0019,0.0022,0.0108,0.0014,0.0033,0.0041,0.0006,0.0071,0.0121,0.0089,0.0053,0.0032,0.006,0.0043,0.0051,0.005,0.0042,0.0037,0.0046,0.0044,0.0025,0.0046,0.0077,0.0037,0.006,0.0104,0.0044,0.0079,0.005,0.0037,0.0119,0.004,0.0067,0.007,0.0049,0.0047,0.0073,0.0162,0.006,0.0107,0.0065,0.0044,0.006,0.0102,0.0092,0.0052,0.0062,0.0089,0.008,0.0029,0.005,0.0048,0.0048,0.0072,0.0048,0.0031,0.0046,0.0066,0.0038,0.0069,0.0086,0.0034,0.0038,0.0108,0.0027,0.0074,0.0023,0.0074,0.0069,0.0068,0.003,0.005,0.0068,0.003,0.0076,0.0014,0.0076,0.0026,0.0026,0.0028,0.0062,0.0068,0.0035,0.0008,0.0021,0.0023,0.0026,0.002,0.0074,0.0047,0.0059,0.0097,0.0066,0.0024,0.0023,0.0033,0.0022,0.0035,0.0031,0.0024,0.0069,0.0029,0.0052,0.0023,0.0021,0.0022,0.0068,0.0025,0.0154,0.0069,0.0059,0.0016,0.0029,0.0107,0.0066,0.0121,0.0108,0.0101,0.0058,0.0055,0.0055,0.0052,0.001,0.001,0.0018,0.003,0.0008,0.0026,0.0064,0.0023,0.0014,0.0029,0.0192,0.0014,0.0005,0.0022,0.0226,0.0035,0.0033,0.0063,0.0022,0.0068,0.0039,0.0036,0.0003,0.0064,0.0014,0.0076,0.001,0.0156,0.006,0.0071,0.0013,0.0226,0.0035,0.0097,0.002,0.0156,0.0028,0.001,0.0009,0.0021,0.0109,0.0019
