iteration,lcb,ei,rand
1,0.024615384615384615,0.024615384615384615,0.023076923076923075
2,0.030769230769230767,0.030769230769230767,0.024615384615384612
3,0.03538461538461538,0.03538461538461538,0.027692307692307686
4,0.03692307692307692,0.03692307692307692,0.02923076923076923
5,0.044615384615384605,0.044615384615384605,0.04000000000000001
6,0.04923076923076922,0.05076923076923075,0.044615384615384605
7,0.053846153846153835,0.053846153846153835,0.047692307692307694
8,0.05846153846153846,0.05846153846153846,0.05076923076923077
9,0.07230769230769234,0.07076923076923079,0.05538461538461539
10,0.07692307692307696,0.07538461538461542,0.05538461538461539
11,0.0830769230769231,0.08153846153846155,0.05692307692307694
12,0.08923076923076925,0.08769230769230772,0.058461538461538474
13,0.09384615384615387,0.0953846153846154,0.06307692307692309
14,0.10307692307692311,0.10769230769230771,0.0676923076923077
15,0.1107692307692308,0.11692307692307694,0.07076923076923078
16,0.12307692307692313,0.12461538461538466,0.07384615384615385
17,0.12769230769230774,0.12923076923076926,0.07692307692307693
18,0.13846153846153852,0.13846153846153852,0.08000000000000002
19,0.1492307692307693,0.14769230769230776,0.08307692307692309
20,0.156923076923077,0.15384615384615388,0.0876923076923077
21,0.17230769230769233,0.16769230769230772,0.09076923076923078
22,0.1907692307692308,0.18615384615384617,0.09230769230769231
23,0.20615384615384616,0.19846153846153844,0.09384615384615386
24,0.2153846153846154,0.21076923076923076,0.1
25,0.2261538461538462,0.22000000000000003,0.10153846153846154
26,0.23692307692307693,0.2276923076923077,0.10615384615384615
27,0.24307692307692308,0.23384615384615387,0.1123076923076923
28,0.2507692307692308,0.2446153846153846,0.1153846153846154
29,0.25846153846153846,0.2553846153846154,0.11846153846153847
30,0.2630769230769231,0.26307692307692304,0.12153846153846155
31,0.2692307692307693,0.27076923076923076,0.1230769230769231
32,0.2784615384615385,0.2784615384615385,0.12461538461538463
33,0.28923076923076924,0.28923076923076924,0.13076923076923078
34,0.2938461538461538,0.29538461538461536,0.13846153846153844
35,0.3015384615384615,0.303076923076923,0.1461538461538461
36,0.31076923076923074,0.31076923076923074,0.15076923076923074
37,0.3184615384615384,0.3184615384615384,0.15538461538461537
38,0.3261538461538461,0.3261538461538461,0.15692307692307692
39,0.3292307692307692,0.3292307692307692,0.16307692307692306
40,0.3353846153846154,0.3353846153846154,0.16307692307692306
41,0.34,0.3415384615384615,0.16769230769230772
42,0.34307692307692306,0.3476923076923077,0.18
43,0.3492307692307693,0.3553846153846154,0.18
44,0.35846153846153844,0.36307692307692313,0.1846153846153846
45,0.37076923076923074,0.3723076923076923,0.1923076923076923
46,0.383076923076923,0.3876923076923076,0.19846153846153844
47,0.39076923076923076,0.3969230769230769,0.20153846153846153
48,0.4046153846153846,0.4092307692307692,0.20461538461538464
49,0.41692307692307684,0.4246153846153846,0.21538461538461542
50,0.4246153846153846,0.43076923076923074,0.2184615384615385
51,0.4338461538461539,0.43692307692307686,0.22461538461538463
52,0.44307692307692315,0.44153846153846155,0.22923076923076924
53,0.45076923076923087,0.4507692307692308,0.23538461538461536
54,0.45538461538461555,0.4553846153846155,0.23846153846153842
55,0.4676923076923078,0.47230769230769243,0.24461538461538462
56,0.47692307692307717,0.4753846153846155,0.24615384615384617
57,0.493846153846154,0.48615384615384627,0.24615384615384617
58,0.49538461538461553,0.49384615384615393,0.2507692307692308
59,0.5061538461538464,0.5046153846153847,0.2507692307692308
60,0.5153846153846156,0.5138461538461541,0.25846153846153846
61,0.5246153846153848,0.5215384615384617,0.26
62,0.533846153846154,0.530769230769231,0.26153846153846155
63,0.5400000000000003,0.5400000000000003,0.2661538461538462
64,0.5430769230769232,0.5415384615384617,0.2692307692307692
65,0.5584615384615387,0.5492307692307694,0.2723076923076923
66,0.5630769230769233,0.5584615384615386,0.2769230769230769
67,0.5769230769230771,0.5723076923076924,0.2784615384615384
68,0.5846153846153848,0.5800000000000002,0.2846153846153846
69,0.5953846153846157,0.5907692307692309,0.2892307692307693
70,0.6015384615384619,0.6000000000000003,0.2923076923076924
71,0.6046153846153851,0.6030769230769235,0.29692307692307696
72,0.6061538461538466,0.6076923076923082,0.30307692307692313
73,0.6153846153846159,0.6153846153846159,0.3092307692307693
74,0.6215384615384622,0.6230769230769235,0.31076923076923085
75,0.6323076923076928,0.6338461538461544,0.3138461538461539
76,0.638461538461539,0.638461538461539,0.31538461538461543
77,0.6430769230769235,0.6461538461538467,0.3184615384615385
78,0.6461538461538467,0.6461538461538467,0.3215384615384616
79,0.6538461538461544,0.6538461538461543,0.3215384615384616
80,0.6615384615384621,0.6615384615384621,0.3292307692307693
81,0.6661538461538467,0.664615384615385,0.33384615384615385
82,0.6692307692307697,0.6723076923076927,0.33384615384615385
83,0.6723076923076928,0.6753846153846158,0.34
84,0.6753846153846159,0.6800000000000003,0.34307692307692306
85,0.6800000000000004,0.6815384615384619,0.3446153846153846
86,0.6815384615384619,0.6861538461538464,0.34615384615384615
87,0.684615384615385,0.687692307692308,0.35230769230769227
88,0.6876923076923082,0.6923076923076927,0.3538461538461538
89,0.6907692307692312,0.6953846153846157,0.3584615384615384
90,0.6984615384615388,0.6969230769230772,0.35999999999999993
91,0.704615384615385,0.7000000000000003,0.3661538461538461
92,0.7123076923076925,0.7076923076923078,0.36769230769230765
93,0.7138461538461541,0.7076923076923078,0.3723076923076923
94,0.7200000000000003,0.713846153846154,0.3830769230769231
95,0.7215384615384619,0.7184615384615388,0.3861538461538461
96,0.7323076923076927,0.7292307692307696,0.39538461538461533
97,0.7338461538461541,0.7307692307692313,0.3999999999999999
98,0.7353846153846157,0.7323076923076927,0.41076923076923066
99,0.7384615384615387,0.7384615384615388,0.41538461538461524
100,0.7415384615384617,0.7400000000000003,0.41538461538461524
101,0.7430769230769232,0.7446153846153848,0.41999999999999993
