PC1,PC2,distance,SMILES
-1.3077664208442747,0.34694505096249045,0.0804268838184356,Cc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc(C)c3C)N=C(c3ccccc3)C(c3ccccc3)=N2)c1C
-1.7561874947347025,0.13928220386743684,0.0079822945876677,Cc1ccc(C2=NC(c3cccc(C)c3C)(n3c(-c4cccc(C)c4C)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-2.473047158457992,-0.2302641579000668,0.2405779963970019,COc1ccc(C2=NC(c3cccc(C)c3C)(n3c(-c4cccc(C)c4C)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.5155452998537133,0.9689998422264955,0.561072501336986,Cc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc(C)c3C)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c1C
-1.629360631260163,0.1371058821889969,0.0892394215668298,COc1c(C)cccc1-c1nc(-c2ccccc2)c(-c2ccccc2)n1C1(c2cccc(C)c2OC)N=C(c2ccccc2)C(c2ccccc2)=N1
-2.0777817051505894,-0.07055696490605715,0.0483189279052249,COc1c(C)cccc1-c1nc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)n1C1(c2cccc(C)c2OC)N=C(c2ccc(C)cc2)C(c2ccc(C)cc2)=N1
-2.528996733203581,-0.2987802007525545,0.0401002694484035,COc1ccc(C2=NC(c3cccc(C)c3OC)(n3c(-c4cccc(C)c4OC)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.1939510894378245,0.7591606734530002,0.0320912054649118,COc1c(C)cccc1-c1nc(-c2ccc([N+](=O)[O-])cc2)c(-c2ccc([N+](=O)[O-])cc2)n1C1(c2cccc(C)c2OC)N=C(c2ccc([N+](=O)[O-])cc2)C(c2ccc([N+](=O)[O-])cc2)=N1
0.48143221382483276,-1.1023805075394935,0.4601366516842282,Cc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc(C)c3[N+](=O)[O-])N=C(c3ccccc3)C(c3ccccc3)=N2)c1[N+](=O)[O-]
0.033011139934405374,-1.3100433546345474,0.4203115468467342,Cc1ccc(C2=NC(c3cccc(C)c3[N+](=O)[O-])(n3c(-c4cccc(C)c4[N+](=O)[O-])nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-0.6838485237888854,-1.67958971640205,0.487883645640903,COc1ccc(C2=NC(c3cccc(C)c3[N+](=O)[O-])(n3c(-c4cccc(C)c4[N+](=O)[O-])nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
3.116009539480637,-0.032830068978487136,0.1822709974418408,Cc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc(C)c3[N+](=O)[O-])N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c1[N+](=O)[O-]
-1.908904473938404,2.4190917218260575,0.3448325706881367,COc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc(OC)c3)N=C(c3ccccc3)C(c3ccccc3)=N2)c1
-2.393767268433115,2.254922078943508,0.3471160515949925,COc1cccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3cccc(OC)c3)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)c1
-2.626714753743082,2.0939232474741862,0.4094269796726373,COc1ccc(C2=NC(c3cccc(OC)c3)(n3c(-c4cccc(OC)c4)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
1.8779655261552999,3.084639717302566,0.1438117676280395,COc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc(OC)c3)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c1
-1.5621939311722646,0.13220313459388744,0.1206545297955261,COc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc(OC)c3C)N=C(c3ccccc3)C(c3ccccc3)=N2)c1C
-2.0106150050626916,-0.0754597125011666,0.0401510993506059,COc1cccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3cccc(OC)c3C)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)c1C
-2.461830033115683,-0.30368294834766335,0.0876725996798698,COc1ccc(C2=NC(c3cccc(OC)c3C)(n3c(-c4cccc(OC)c4C)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.2611177895257235,0.7542579258578908,0.8208165282277519,COc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc(OC)c3C)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c1C
-1.6083146644155157,0.06306426057551834,0.3303472611330745,COc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc(OC)c3OC)N=C(c3ccccc3)C(c3ccccc3)=N2)c1OC
-2.0567357383059424,-0.14459858651953547,0.3890137827378629,COc1cccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3cccc(OC)c3OC)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)c1OC
-2.5079507663589347,-0.3728218223660328,0.3200008312439595,COc1ccc(C2=NC(c3cccc(OC)c3OC)(n3c(-c4cccc(OC)c4OC)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.214997056282472,0.6851190518395213,1.5803684835604506,COc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc(OC)c3OC)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c1OC
0.21640806185452904,-1.2836813887144363,0.3626675074494204,COc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc(OC)c3[N+](=O)[O-])N=C(c3ccccc3)C(c3ccccc3)=N2)c1[N+](=O)[O-]
-0.2320130120358979,-1.4913442358094897,0.5400185193524148,COc1cccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3cccc(OC)c3[N+](=O)[O-])N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)c1[N+](=O)[O-]
-0.6832280400888898,-1.7195674716559866,0.3028952339760848,COc1ccc(C2=NC(c3cccc(OC)c3[N+](=O)[O-])(n3c(-c4cccc(OC)c4[N+](=O)[O-])nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.8509853875103337,-0.21413095015342976,0.2066431167149852,COc1cccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc(OC)c3[N+](=O)[O-])N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c1[N+](=O)[O-]
0.5229324923847578,2.1750232589118337,0.1409981494569351,O=[N+]([O-])c1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc([N+](=O)[O-])c3)N=C(c3ccccc3)C(c3ccccc3)=N2)c1
-0.00017662474368061683,1.9869309785111458,0.1801422192650427,Cc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3)(n3c(-c4cccc([N+](=O)[O-])c4)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-0.7170362884669707,1.617384616743642,0.0729278255920825,COc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3)(n3c(-c4cccc([N+](=O)[O-])c4)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.721861600097669,3.1067078216980533,0.2800134838469623,O=[N+]([O-])c1ccc(C2=NC(c3cccc([N+](=O)[O-])c3)(n3c(-c4cccc([N+](=O)[O-])c4)nc(-c4ccc([N+](=O)[O-])cc4)c3-c3ccc([N+](=O)[O-])cc3)N=C2c2ccc([N+](=O)[O-])cc2)cc1
0.39433929524813127,-0.6230880726776875,0.2213663519222448,Cc1c(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc([N+](=O)[O-])c3C)N=C(c3ccccc3)C(c3ccccc3)=N2)cccc1[N+](=O)[O-]
-0.05408177864229575,-0.8307509197727413,0.2700993577432994,Cc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3C)(n3c(-c4cccc([N+](=O)[O-])c4C)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-0.7709414423655865,-1.200297281540244,0.380207811161408,COc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3C)(n3c(-c4cccc([N+](=O)[O-])c4C)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
3.028916620903935,0.44646236588331895,0.1217025071663024,Cc1c(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc([N+](=O)[O-])c3C)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)cccc1[N+](=O)[O-]
0.07270295380743771,-0.8327584251664865,0.1763422330152691,COc1c(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc([N+](=O)[O-])c3OC)N=C(c3ccccc3)C(c3ccccc3)=N2)cccc1[N+](=O)[O-]
-0.3757181200829896,-1.0404212722615402,0.1808720300071865,COc1c(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3cccc([N+](=O)[O-])c3OC)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)cccc1[N+](=O)[O-]
-0.8269331481359815,-1.2686445081080369,0.060176215650701,COc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3OC)(n3c(-c4cccc([N+](=O)[O-])c4OC)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.7072802794632422,0.23679201339452025,0.8200201137124755,COc1c(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3cccc([N+](=O)[O-])c3OC)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)cccc1[N+](=O)[O-]
1.0045678770352306,-1.5951163847631054,0.8815662220899066,O=[N+]([O-])c1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3cccc([N+](=O)[O-])c3[N+](=O)[O-])N=C(c3ccccc3)C(c3ccccc3)=N2)c1[N+](=O)[O-]
0.5179004805110756,-1.826701869376297,0.9604295285496876,Cc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3[N+](=O)[O-])(n3c(-c4cccc([N+](=O)[O-])c4[N+](=O)[O-])nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-0.19895918321221595,-2.1962482311438,0.4275730638593784,COc1ccc(C2=NC(c3cccc([N+](=O)[O-])c3[N+](=O)[O-])(n3c(-c4cccc([N+](=O)[O-])c4[N+](=O)[O-])nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
3.6391452026910356,-0.5255659462020976,0.4212966359393863,O=[N+]([O-])c1ccc(C2=NC(c3cccc([N+](=O)[O-])c3[N+](=O)[O-])(n3c(-c4cccc([N+](=O)[O-])c4[N+](=O)[O-])nc(-c4ccc([N+](=O)[O-])cc4)c3-c3ccc([N+](=O)[O-])cc3)N=C2c2ccc([N+](=O)[O-])cc2)cc1
-1.598951466405032,2.3083978082198056,0.5034931719866277,Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)cc3)N=C(c3ccccc3)C(c3ccccc3)=N2)cc1
-1.8402503118719016,2.0605276969252633,0.5637484875429727,Cc1ccc(C2=NC(c3ccc(C)cc3)(n3c(-c4ccc(C)cc4)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-2.74594270422304,1.6672259071310105,0.7245658538647426,COc1ccc(C2=NC(c3ccc(C)cc3)(n3c(-c4ccc(C)cc4)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.242649754088663,2.866489907257571,0.2806934022975999,Cc1ccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)cc3)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)cc1
-1.4112595186730963,0.37834272279286324,0.1400405176721252,Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)cc3C)N=C(c3ccccc3)C(c3ccccc3)=N2)c(C)c1
-1.693365670139112,0.15786135085014377,0.1237650431503507,Cc1ccc(C2=NC(c3ccc(C)cc3C)(n3c(-c4ccc(C)cc4C)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-2.540247789500314,-0.22418608345308016,0.2412033275608601,COc1ccc(C2=NC(c3ccc(C)cc3C)(n3c(-c4ccc(C)cc4C)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.4483446688113917,0.9750779166734815,0.7426451295350924,Cc1ccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)cc3C)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c(C)c1
-1.7762943061563794,0.2883005218395937,0.7816362598874693,COc1cc(C)ccc1-c1nc(-c2ccccc2)c(-c2ccccc2)n1C1(c2ccc(C)cc2OC)N=C(c2ccccc2)C(c2ccccc2)=N1
-2.0584004576223944,0.06781914989687512,0.5807268619086838,COc1cc(C)ccc1-c1nc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)n1C1(c2ccc(C)cc2OC)N=C(c2ccc(C)cc2)C(c2ccc(C)cc2)=N1
-2.6396379413132984,-0.1729051584853422,2.240041694500876,COc1ccc(C2=NC(c3ccc(C)cc3OC)(n3c(-c4ccc(C)cc4OC)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.083309881328108,0.8850357157202123,0.5400086092087544,COc1cc(C)ccc1-c1nc(-c2ccc([N+](=O)[O-])cc2)c(-c2ccc([N+](=O)[O-])cc2)n1C1(c2ccc(C)cc2OC)N=C(c2ccc([N+](=O)[O-])cc2)C(c2ccc([N+](=O)[O-])cc2)=N1
0.3540846810389246,-0.8571863877542439,0.5209354234346042,Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)cc3[N+](=O)[O-])N=C(c3ccccc3)C(c3ccccc3)=N2)c([N+](=O)[O-])c1
0.07197852957290998,-1.0776677596969626,0.629011074398979,Cc1ccc(C2=NC(c3ccc(C)cc3[N+](=O)[O-])(n3c(-c4ccc(C)cc4[N+](=O)[O-])nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-0.7749035897882934,-1.4597151940001862,0.3000238360793243,COc1ccc(C2=NC(c3ccc(C)cc3[N+](=O)[O-])(n3c(-c4ccc(C)cc4[N+](=O)[O-])nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
3.0249544734812295,0.187044453423377,0.6011521631007476,Cc1ccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)cc3[N+](=O)[O-])N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c([N+](=O)[O-])c1
-1.5596711489632307,2.9575856440985344,0.4836083221807928,Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)c(C)c3)N=C(c3ccccc3)C(c3ccccc3)=N2)cc1C
-1.989802723057948,2.685960104777245,0.5238273399165727,Cc1ccc(C2=NC(c3ccc(C)c(C)c3)(n3c(-c4ccc(C)c(C)c4)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-2.7066623867812387,2.3164137430097416,0.8047934401413465,COc1ccc(C2=NC(c3ccc(C)c(C)c3)(n3c(-c4ccc(C)c(C)c4)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.2819300715304656,3.5156777431363024,0.0804399738102639,Cc1ccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)c(C)c3)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)cc1C
-1.2853858218087495,-0.02380064426047179,0.0214387691859986,Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)c(C)c3C)N=C(c3ccccc3)C(c3ccccc3)=N2)c(C)c1C
-1.697514428912677,-0.2567830887389111,0.2606467609652958,Cc1ccc(C2=NC(c3ccc(C)c(C)c3C)(n3c(-c4ccc(C)c(C)c4C)nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-2.414374092635968,-0.626329450506415,0.720991568127339,COc1ccc(C2=NC(c3ccc(C)c(C)c3C)(n3c(-c4ccc(C)c(C)c4C)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.574218365675737,0.5729345496201461,0.0517185704570935,Cc1ccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)c(C)c3C)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c(C)c1C
-1.6056171671054027,-0.33057441378500196,0.0635118720104433,COc1c(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)c(C)c3OC)N=C(c3ccccc3)C(c3ccccc3)=N2)ccc(C)c1C
-2.017745774209331,-0.5635568582634415,0.0025328066108849,COc1c(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3ccc(C)c(C)c3OC)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)ccc(C)c1C
-2.4689608022623224,-0.7917800941099382,0.2041853097518112,COc1ccc(C2=NC(c3ccc(C)c(C)c3OC)(n3c(-c4ccc(C)c(C)c4OC)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.253987020379084,0.26616078009561717,0.500350674792,COc1c(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)c(C)c3OC)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)ccc(C)c1C
0.5019413374267901,-1.5808626924253926,0.4400669853024622,Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)c(C)c3[N+](=O)[O-])N=C(c3ccccc3)C(c3ccccc3)=N2)c([N+](=O)[O-])c1C
0.08981273032286256,-1.813845136903832,0.5456357614764912,Cc1ccc(C2=NC(c3ccc(C)c(C)c3[N+](=O)[O-])(n3c(-c4ccc(C)c(C)c4[N+](=O)[O-])nc(-c4ccc(C)cc4)c3-c3ccc(C)cc3)N=C2c2ccc(C)cc2)cc1
-0.6270469334004289,-2.1833914986713334,0.0525908044917322,COc1ccc(C2=NC(c3ccc(C)c(C)c3[N+](=O)[O-])(n3c(-c4ccc(C)c(C)c4[N+](=O)[O-])nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
3.172811129869093,-0.5366318512477715,0.2693409392512425,Cc1ccc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)c(C)c3[N+](=O)[O-])N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)c([N+](=O)[O-])c1C
-1.8311885057675972,2.7952750694646555,0.2722105249308691,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)c(OC)c3)N=C(c3ccccc3)C(c3ccccc3)=N2)ccc1C
-2.261320079862315,2.523649530143365,0.3911537463846943,COc1cc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3ccc(C)c(OC)c3)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)ccc1C
-2.712535107915307,2.295426294296868,2.0818547390935795,COc1ccc(C2=NC(c3ccc(C)c(OC)c3)(n3c(-c4ccc(C)c(OC)c4)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
2.0104127147260993,3.3533671685024227,0.125357239741057,COc1cc(-c2nc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)n2C2(c3ccc(C)c(OC)c3)N=C(c3ccc([N+](=O)[O-])cc3)C(c3ccc([N+](=O)[O-])cc3)=N2)ccc1C
-1.5062029829601222,-0.4244780846630127,0.0200465716870194,COc1c(C)ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C2(c3ccc(C)c(OC)c3C)N=C(c3ccccc3)C(c3ccccc3)=N2)c1C
-1.9183315900640503,-0.6574605291414523,0.0610463617441073,COc1c(C)ccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n2C2(c3ccc(C)c(OC)c3C)N=C(c3ccc(C)cc3)C(c3ccc(C)cc3)=N2)c1C
-2.369546618117042,-0.8856837649879487,0.8400033174000355,COc1ccc(C2=NC(c3ccc(C)c(OC)c3C)(n3c(-c4ccc(C)c(OC)c4C)nc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)N=C2c2ccc(OC)cc2)cc1
