iteration,lcb,ei,rand
1,-1.229335249516671,0.037392620911165894,
2,-0.7763875577210794,0.0298065936004766,
3,-0.7333340802184195,0.023376305862648734,
4,-0.6740956860763972,0.015342209685346666,
5,-0.6833145873925662,0.008825787932286028,
6,-0.6632618039614144,0.0067439791324536615,
7,-0.674694966583117,0.0035784398600077817,
8,-0.6635317300826106,0.0030576280597015186,
9,-0.6522956640561363,0.003164092458403094,
10,-0.6609682320268532,0.002049276533472566,
11,-0.6662324140558029,0.00135367725744381,
12,-0.6702057260819501,0.001341609703052786,
13,-0.6683906789153045,0.001178807069734061,
14,-0.6638014282872292,0.0009650662438165417,
15,-0.6792238549672548,0.0008064074819060891,
16,-0.6438514023378105,0.0004766315684587081,
17,-0.6222184589019123,0.00043554699690716894,
18,-0.6281430965641139,0.00041544316210446867,
19,-0.651372491688211,0.00045943993164370485,
20,-0.6486155502614893,0.00030884931201776366,
21,-0.6301428838701929,0.00020326226071731694,
22,-0.6471265198451367,0.00020803869436061232,
23,-0.6472042709245468,0.00019991013768709258,
24,-0.6808479388748971,0.0002197747748881217,
25,-0.6779029919442617,0.0002130134552292608,
26,-0.6561535679568671,0.000161050328062377,
27,-0.6722253680569232,0.00015982679491554358,
28,-0.6845444201057433,0.0001590283567159344,
29,-0.6764877600102531,0.0001122118732894285,
30,-0.6654899683419554,0.00011013052268821953,
31,-0.6679047626624229,9.916389708325765e-05,
32,-0.6849916820483911,0.00010152908168853752,
33,-0.6770968441486531,7.92555513097546e-05,
34,-0.6803826572413597,7.731805445512629e-05,
35,-0.6772154630029591,7.23050902151618e-05,
36,-0.6731795612471859,7.483202955437368e-05,
37,-0.6614759501557314,6.255191295605695e-05,
38,-0.6814074492615605,6.156659628705473e-05,
39,-0.6844710620301803,5.071932514770719e-05,
40,-0.6961044907074577,4.755951261759794e-05,
41,-0.6752535418901465,4.661935031396707e-05,
42,-0.6904273375078219,4.373796726212854e-05,
43,-0.67467485498147,3.979424123025192e-05,
44,-0.6809954885990825,3.8715274432688364e-05,
45,-0.6776935243757529,4.2110384471461946e-05,
46,-0.68545140256426,3.779428983546838e-05,
47,-0.7000304464738086,3.674257869306625e-05,
48,-0.6782898011819559,3.1911452434617555e-05,
49,-0.6998557698704182,2.9788921564959635e-05,
50,-0.7045474943522991,3.0483054973739827e-05,
51,-0.6926485379300719,2.8613508129907757e-05,
52,-0.7250592144261012,2.7849345894961444e-05,
53,-0.7009804020699509,2.5611231652194334e-05,
54,-0.6920916500300031,2.4531064032646386e-05,
55,-0.7243353736976029,2.6904471496139385e-05,
56,-0.7187891380469615,2.5800184299988316e-05,
57,-0.704627726857461,2.0140850465874506e-05,
58,-0.7125427650670502,2.0660501194125995e-05,
59,-0.6927674109696512,2.3027968293024746e-05,
60,-0.7096893068539797,1.5513690289673517e-05,
61,-0.7219632343083672,1.4374274808409632e-05,
62,-0.6917363499790169,1.417762739701358e-05,
63,-0.680719599210009,1.3331082307745793e-05,
64,-0.722266738041557,1.444149205218329e-05,
65,-0.7129066995138473,1.3304674075604747e-05,
66,-0.702652000186565,1.3736011615470254e-05,
67,-0.7170381385259568,8.885595532302744e-06,
68,-0.6994360268465865,8.864065874361438e-06,
69,-0.7228953301433867,9.007259843868035e-06,
70,-0.7355921950697624,7.841462550907268e-06,
71,-0.7299029581694769,7.425799775298092e-06,
72,-0.7076996367066839,7.378572631744643e-06,
73,-0.7255303409946471,7.730970465472232e-06,
74,-0.7109155489475854,7.451940113640608e-06,
75,-0.6973109596199345,3.805239757151098e-06,
76,-0.7050703047092506,3.870340020251291e-06,
77,-0.7211482712263549,3.8051485643344774e-06,
78,-0.7126804460942823,2.6896895499496704e-06,
79,-0.6930791438188133,2.908870451660621e-06,
80,-0.7218255910518923,2.781345287227176e-06,
81,-0.7370604156765177,2.0775212276996217e-06,
82,-0.7128312880634162,2.177939425228755e-06,
83,-0.7107580154066464,2.1560165202605685e-06,
84,-0.7238033842112115,2.2360255715983635e-06,
85,-0.7360060452494089,2.552538686985918e-06,
86,-0.7357695837754511,1.9387896737207243e-06,
87,-0.7337820353828179,1.7739512128982585e-06,
88,-0.7042024487638742,1.6405662099106351e-06,
89,-0.7309629571747588,1.757961218597818e-06,
90,-0.7201966750514047,1.547263947127253e-06,
91,-0.7294591140667613,1.5360496519695573e-06,
92,-0.7322939513995246,1.5073391824345215e-06,
93,-0.7352854249310898,1.4554032041725402e-06,
