iteration,lcb,ei,rand
1,-0.13649537915031382,0.0008300120511381774,0.0
2,-0.11533752707098019,0.0025822359257375556,0.0
3,-0.11229981149188975,0.003303474263966562,0.0
4,-0.10637929895752916,0.0034820985140930124,0.0
5,-0.10515074166483783,0.0034168904479186775,0.0
6,-0.10582483302669612,0.0032123184846908465,0.0
7,-0.10407340557640644,0.0031689311209336358,0.0
8,-0.1052047288631131,0.003227010792210065,0.0
9,-0.1031211711908038,0.003448930887431673,0.0
10,-0.10355487259618823,0.003498533735143397,0.0
11,-0.10345157697836788,0.003223072589953145,0.0
12,-0.10370524672168271,0.0031867052987044407,0.0
13,-0.10343483156699619,0.0032059934661992505,0.0
14,-0.10357735743243217,0.00324784148094435,0.0
15,-0.10394872464301695,0.0030561803175460623,0.0
16,-0.10385042650338272,0.0030230115679815745,0.0
17,-0.10411241880709986,0.003073371800643614,0.0
18,-0.10430756107818302,0.003169740173489112,0.0
19,-0.10440925983564942,0.003291491218895383,0.0
20,-0.10438668672616518,0.0032276243880100313,0.0
21,-0.10458050242329328,0.0031717058535025732,0.0
22,-0.10445186830636548,0.003181386307236435,0.0
23,-0.10499448982025489,0.0031133169638363147,0.0
24,-0.10462740456750819,0.003086558436796684,0.0
25,-0.1049929109432488,0.0031222557386554116,0.0
26,-0.10522389375121904,0.003013029063879833,0.0
27,-0.10597339653102984,0.003099182721090114,0.0
28,-0.10582303014273509,0.003045917507951343,0.0
29,-0.10598294360424715,0.002986302745410278,0.0
30,-0.10618802899781032,0.002886946205963276,0.0
31,-0.10594347975265771,0.0029322633456385083,0.0
32,-0.10641554474417879,0.0028864413552581376,0.0
33,-0.10672130177957939,0.002896562945784288,0.0
34,-0.10733037490642747,0.002864500204893491,0.0
35,-0.10730991058752196,0.0029593183777898106,0.0
36,-0.10777334417904053,0.0029459565921713432,0.0
37,-0.10852639029237554,0.002930895858795588,0.0
38,-0.10901327518406077,0.002927323848575315,0.0
39,-0.10909040361036328,0.0029664931477886174,0.0
40,-0.10944386056046536,0.002938581013616497,0.0
41,-0.10952680551561496,0.002942157195037978,0.0
42,-0.11007387858295764,0.002903824101395748,0.0
43,-0.11045216051919418,0.002860938787924076,0.0
44,-0.11065896902808581,0.0029653959183632,0.0
45,-0.11122664519227156,0.00289532725906944,0.0
46,-0.11209493237575029,0.002928663762245378,0.0
47,-0.11178802318902349,0.0028864826284435486,0.0
48,-0.11290500974362558,0.002845290567747521,0.0
49,-0.11347647980598026,0.0028401199095365124,0.0
50,-0.11374162351884758,0.0027817283854690063,0.0
51,-0.11445222953077604,0.0029623808751629145,0.0
52,-0.11564184689363467,0.0029707290764080514,0.0
53,-0.1153787740621505,0.0028660536163490568,0.0
54,-0.11629369790824985,0.0028924690927335708,0.0
55,-0.11583435739026825,0.00290700218272161,0.0
56,-0.11677407870758032,0.0029269370599115606,0.0
57,-0.1175910107565229,0.0028677495597339182,0.0
58,-0.11622848909319287,0.002833965713470374,0.0
59,-0.11740603515029333,0.0027844625128095207,0.0
60,-0.11744630987833778,0.002755511630275724,0.0
61,-0.11899062470255486,0.0027742080071273805,0.0
62,-0.11906340419932356,0.0028002990685893473,0.0
63,-0.1197066683043718,0.002817205709993262,0.0
64,-0.1198309308493151,0.002878575905824081,0.0
65,-0.12185042570090004,0.0028117247203953716,0.0
66,-0.12251127444775235,0.0027764591822669682,0.0
67,-0.12311267419246791,0.002784628103742298,0.0
68,-0.12368091533959166,0.002793096142683114,0.0
69,-0.12419065828771611,0.002819512824551641,0.0
70,-0.12633656353502834,0.0026984004194587513,0.0
71,-0.12764919450030132,0.002755932262325152,0.0
72,-0.1265283450222942,0.0026976694555110215,0.0
73,-0.12852769569063002,0.002736194814734608,0.0
74,-0.12952474382196913,0.002729693677155508,0.0
75,-0.13050257435383805,0.00269751244594984,0.0
76,-0.12993793987243035,0.002784044680554297,0.0
77,-0.1304028693575505,0.0028025060577416866,0.0
78,-0.1325653304528708,0.0027734279753418613,0.0
79,-0.1335086356742528,0.0027198665364175888,0.0
80,-0.13260052919948703,0.002655134931150032,0.0
81,-0.1344894660092379,0.0026410373122081527,0.0
82,-0.13275993826035085,0.0026721681265964624,0.0
83,-0.1360931651159075,0.002625848186374285,0.0
84,-0.13753056171580844,0.0026679774958429485,0.0
85,-0.13675948750861178,0.0026442127633112687,0.0
86,-0.1387180495968717,0.0026195198355665507,0.0
87,-0.13844114243681746,0.0026240010960729473,0.0
88,-0.1389229115361905,0.002680628439166979,0.0
