iteration,lcb,ei,rand
1,-1.8549765398038631,0.0018806944871002048,
2,-1.8571356411603595,0.0019088202476887548,
3,-1.7872092761637854,0.0020061957985069738,
4,-1.766644823188787,0.002132814015529143,
5,-1.6828688801820502,0.0021587230503894244,
6,-1.5961960002591764,0.002312585844778786,
7,-1.586781877274508,0.0023845040980632563,
8,-1.5546637473005078,0.002412991259629248,
9,-1.5523600349541273,0.002573390277853996,
10,-1.5018679087415328,0.0026220061179256468,
11,-1.5003123872342639,0.0026953587775455983,
12,-1.4817263957045506,0.0026900791042227426,
13,-1.480223031536493,0.0027025074900437654,
14,-1.4453426981059008,0.002679884847160808,
15,-1.4539496654585178,0.002738093835915989,
16,-1.4607190408851143,0.0027449805348556044,
17,-1.4426635253613203,0.002774252914146024,
18,-1.4382706226455133,0.0027118503428887088,
19,-1.4369823357738822,0.0026722169476449376,
20,-1.4361307271101356,0.0026702380790086648,
21,-1.4343655820218273,0.002653582988879401,
22,-1.43482681089205,0.0028203105239245105,
23,-1.439315153973726,0.0028102020879166604,
24,-1.436826417578573,0.0027315108933602126,
25,-1.4364530083122926,0.0027255654550442827,
26,-1.4400802053484694,0.0026974131361265337,
27,-1.4321304837529922,0.0026812398149963,
28,-1.425226011960612,0.002622988559247162,
29,-1.4321400320679605,0.0026816148628930133,
30,-1.4371945292055373,0.0028115130665189838,
31,-1.4356019075122406,0.0027315425371703924,
32,-1.4323010854521003,0.002765557737841233,
33,-1.436325772411014,0.002835477158461897,
34,-1.4305539770553888,0.0026359979749327176,
35,-1.4355882372939606,0.002694377746266936,
36,-1.4346670097945056,0.002712403570873447,
37,-1.4575414312264456,0.0027810339836274365,
38,-1.4719806687558512,0.0028171891447617858,
39,-1.4821499328792187,0.0027918991047668636,
40,-1.4853024766579594,0.0026881863995136574,
41,-1.4697571547636978,0.0025905436411410754,
42,-1.4892228944093024,0.002552380135569874,
43,-1.5002126196147523,0.0025984599245604664,
44,-1.5003507548547819,0.0025478851607778517,
45,-1.4697810048875608,0.002715946354451614,
46,-1.5102894517113334,0.0027685627545980854,
47,-1.5041885068707637,0.002611640497664274,
48,-1.4970033230531237,0.002675715442277319,
49,-1.520612178175487,0.002759237759304225,
50,-1.5276590597910094,0.0026880455001011203,
51,-1.5387661911797017,0.002650471834287659,
52,-1.5616598512310802,0.0025974835109158377,
53,-1.564526914787061,0.002683144942474327,
54,-1.5907275317758252,0.0026016192603477714,
55,-1.6041679288549964,0.002689625403692554,
56,-1.6031584122020202,0.0026182297930465734,
57,-1.5993699547945535,0.002670839358745752,
58,-1.609049958466985,0.002574813742183143,
59,-1.626735938549508,0.0025861282247599893,
60,-1.6358774401923355,0.0026045497460903877,
61,-1.6532121971925917,0.002684549445281692,
62,-1.6370509237422506,0.002700522712737955,
63,-1.6775627668702437,0.002709280975193097,
64,-1.663614920778738,0.0025952989552990866,
65,-1.6979286993268445,0.002618027342142915,
66,-1.719291183743041,0.0027034713888787376,
67,-1.7623022310251955,0.0027213473104598655,
68,-1.771711276741718,0.0025491575244642665,
69,-1.7706091709205605,0.002628537577050112,
70,-1.7488791466986586,0.0025840564274505133,
71,-1.7825497563401302,0.002605805821969947,
72,-1.8016531933165603,0.0025316407949259384,
73,-1.7691138829329103,0.0024696221567244254,
74,-1.7884055616246897,0.0024379093130863084,
75,-1.8002377932407783,0.0024409057483999767,
76,-1.7646862532828578,0.002469520196443182,
77,-1.770087568273993,0.002730186170874458,
78,-1.6354886423522952,0.002682827014037899,
79,-1.691822374759127,0.002652610581996507,
80,-1.663015519881323,0.0025371681527119254,
81,-1.6392613661949675,0.0024477373710207187,
82,-1.699478152403973,0.0025192274384858316,
83,-1.7217831993973682,0.0025496405813448886,
84,-1.789306038291551,0.0026684592930736736,
85,-1.7713484836033395,0.002677069543760059,
86,-1.7570428659443966,0.0026294265895733695,
87,-1.7790888599154553,0.0026665513587017698,
88,-1.7560587981976183,0.0026725704051135443,
89,-1.7495864707215651,0.002657280972160239,
90,-1.7916679608444845,0.002510590876710727,
91,-1.7861678717277727,0.0025322448549933733,
92,-1.731193581417442,0.0025540843394654005,
93,-1.6847809916487457,0.0025406577700299274,
94,-1.7127044906167839,0.002441506779779706,
95,-1.738093722713733,0.002405278741809523,
96,-1.7524623894845746,0.002406441000749567,
97,-1.7660761483275464,0.0024018975982500316,
98,-1.7154099317500755,0.0025574798626762964,
99,-1.7517878323436105,0.0025381621134791844,
100,-1.6812150178511636,0.0025802800062727487,
101,-1.7569575848785544,0.0024530334364293643,
102,-1.7343475484730788,0.0024365793722366273,
103,-1.7673543061155694,0.002632251423792306,
104,-1.7601430861519045,0.0025571287599053137,
105,-1.7359416886390875,0.0025413796886607602,
106,-1.7198369686209898,0.002488425309311017,
107,-1.7232409513573042,0.0025809946341780673,
108,-1.6984621248773049,0.0024639839175095877,
109,-1.7519230584496328,0.0025067153440046378,
110,-1.7158394977618516,0.0024743380878613766,
111,-1.7133583170012598,0.00237888750077783,
112,-1.7063941348386642,0.0024867544111778486,
113,-1.6640120459610241,0.0023842191780403376,
114,-1.7180197313088825,0.002333562629275359,
115,-1.7491549070214596,0.002351518658080357,
116,-1.6607026459415668,0.0023211021369367157,
117,-1.622226977322999,0.0022514265538943826,
118,-1.6664976648642305,0.002330765343042669,
119,-1.6977162380171413,0.0024425143062531407,
120,-1.70519865492291,0.002358484868708009,
121,-1.7368706030114933,0.002293955689890628,
122,-1.7136714025152677,0.0024046336717171634,
123,-1.7642422172996581,0.002411474791480745,
124,-1.7809185811559949,0.002322646370777302,
125,-1.7757629916684317,0.0023550802134468607,
126,-1.7258123541116905,0.002277582635389151,
127,-1.795091700786763,0.0023438473139893857,
128,-1.779320905828985,0.0021965027631877356,
129,-1.791983979276512,0.0022291403779302194,
130,-1.827826092539529,0.002141476597916116,
131,-1.841579356346412,0.0021773033082707954,
132,-1.7665771109767978,0.0021917562160108433,
133,-1.8393796932789261,0.002170472935208071,
134,-1.8526177339894752,0.0021022493300167427,
135,-1.8508933825729954,0.002080653194648961,
136,-1.8410989713025345,0.0020919287914348676,
137,-1.8589644006524448,0.0020652648645110468,
138,-1.8608207043958196,0.001947614853945454,
139,-1.827105159179597,0.002022056730719541,
140,-1.7886947391026067,0.002020801012678978,
141,-1.831256112980252,0.002035121538905155,
142,-1.8704036274784799,0.002112656530330676,
143,-1.90723545688209,0.002072193750367715,
144,-1.9005785540850149,0.002065695075714491,
145,-1.918220943772694,0.0020410219949229427,
146,-1.9445625345400326,0.0019835643422972116,
147,-1.9798686634580083,0.0020501541489811002,
148,-1.9870693757259428,0.002096097833302482,
149,-2.0008270038563203,0.0018760837006771027,
150,-1.9647568050644053,0.0018332628332473557,
151,-2.0131313834334104,0.0018392638227780766,
152,-2.01394037877023,0.0019703504316915636,
153,-2.0242449417595973,0.0019963513502037015,
154,-2.01819066561995,0.0018503075911191237,
155,-1.971552894328875,0.0018121920002724386,
156,-2.0581701920081104,0.0018394442451675891,
157,-2.0828605592519884,0.001859826393743378,
158,-2.090171353779987,0.0017956214165237689,
159,-2.0745751136907375,0.001883594616694744,
160,-2.077494428834025,0.0018886306502032743,
161,-2.071076517082756,0.0017055876413408354,
162,-2.013663310275251,0.0017263666335314506,
163,-2.0451824541023753,0.0018320621882337673,
164,-2.05700406117841,0.001827245641121023,
165,-2.0617283201158907,0.001706697099730921,
166,-2.0874161320969433,0.001761320657528548,
