iteration,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50
54,-2.1148123003885346,-1.4508411508289714,-1.0897893874812479,-1.0163715558030897,-1.4638058682342692,-0.9780266306816914,-2.675231471656273,-1.5529517903994592,-1.8484803459457866,-1.5575993007022764,-1.8172245674889644,-21.03563660627613,-0.9227220033055126,-0.9329207588114817,-395.2827951070046,-5.438793877712733,-2.9338396217424476,-1.8215013915580527,-1.7978771499715176,-2.2885225989791365,-122.3375093981883,-0.9818981234895638,-1.408040848458032,-3.2624982916474856,-25.054677211303947,-1.3651744995273163,-71.50575944400687,-1.1025772883460576,-2.521542841528419,-34.25610715768671,-3.2059938665884857,-69.56264296120564,-2.7539179124293276,-2.110850840997457,-1.4734694923452145,-0.987473353181809,-1.7512613175880625,-2.1047228942577774,-1.5205837243729168,-1.1762567801656196,-1.5172257993572846,-1.4657642848112533,-1.9563835488144443,-0.9895333653175407,-1.0263342390042731,-2.4991353059968326,-1.1868069003844932,-1.056900527459664,-1.99433032831627,-2.8187674835986996
55,-2.1618170850132157,-1.4622592268122483,-1.0992633442021016,-1.0139846431152497,-1.5944401037327727,-0.9896136161907882,-2.713984797961931,-1.5852650754030138,-1.9057472713623118,-1.5965497255129664,-1.885942177073963,-22.139339676870957,-0.9256209564026304,-0.9380106797484096,-421.0896588953343,-6.541617034995998,-3.0082804864552743,-1.8528387172557488,-1.8418055553185395,-2.332632202077922,-119.37059485843979,-0.9788276038146627,-1.221987793234117,-3.284893829155312,-25.419070113956582,-1.363168822971971,-74.54108517067934,-1.113067444375324,-2.550291249329618,-36.862780439823105,-3.2703812847721645,-72.65460101175714,-2.814656235206183,-2.1641507978282344,-1.4268031996406232,-0.9951326669879834,-1.8075732840244936,-2.141062246904563,-1.5407618205593778,-1.1806136455757632,-1.5407716623248697,-1.4882468326362277,-1.9816198306318487,-0.9846026133857544,-1.0211318031268788,-2.603430332207088,-1.203574588352872,-1.0558224204043394,-2.025590252351372,-2.7540020484889007
56,-1.9421549490715115,-1.4806531485206527,-1.1053127902980446,-1.020273537490781,-1.6361299298837493,-0.9929124888602614,-2.801567957964202,-1.6136524664659768,-1.9501405658799194,-1.6354085622161125,-1.8352514720963853,-23.063154576229437,-0.9349827436884329,-0.9218528433149515,-436.8719437291947,-6.870847522511731,-3.046690874270294,-1.8784155915103942,-1.8812357378073592,-2.378289624088247,-122.08606583628897,-0.9980438706202981,-1.3207165293726593,-3.2928899789034105,-25.84539827582573,-1.3855652817478232,-76.44834209337027,-1.1251218896981472,-2.50901392397698,-38.56524012165971,-3.0251237553187824,-149.63869450035725,-2.886581597099659,-2.185637628153428,-1.3853784696082199,-1.0112824659498654,-1.9165544543757327,-2.174251160805685,-1.5672571019529442,-1.1924687183172633,-1.6526683404866056,-1.5010256445243546,-2.0180768865596956,-0.9956854241531383,-1.0309409176018498,-2.6286289118087094,-1.2218844826792419,-1.1071009658133997,-2.0771197136183877,-2.748790260934332
57,-1.8309031315347293,-1.4883565627033504,-1.1209859110235252,-1.0285800704001957,-1.6667078557236243,-1.0100246763192218,-2.700054990522935,-1.6775463149133263,-1.9767695330884238,-1.6938088664864128,-1.8519533660452732,-23.69855506340754,-0.9414542751580701,-0.9345872688896328,-460.9239566566986,-7.0725727153301285,-3.14707761828373,-2.0455822237379566,-1.9181929814774827,-2.4377563346762887,-123.79875958116922,-1.0050827716363295,-1.2340544587976294,-3.3768859327892033,-25.82280149420357,-1.3798128830650815,-78.81168941869672,-1.1550988465128296,-2.599875540990623,-40.68967086783539,-3.0482488159766747,-150.86124676701894,-2.8727160651928676,-2.198056814519016,-1.3922676797268398,-1.0257084204250584,-2.0562524094392214,-2.227733651251317,-1.5975571545940908,-1.2015666419188058,-1.649272864853579,-1.5178859338820443,-2.0540721485767466,-1.013602926986581,-1.0669014053881325,-2.8579334503855067,-1.254208010935921,-1.1687994227615925,-2.1233286009460075,-2.80247161587056
58,-1.7659873895935074,-1.5211636668197834,-1.134974678530827,-1.0365574541474705,-1.6742555882659993,-1.0187452097704215,-2.753874291863819,-1.7187942118096593,-1.99994890117636,-1.71986551121911,-1.8756354626831722,-24.283844242340955,-0.9524760507632045,-0.9383821782608124,-474.76619420658557,-7.3417563869392914,-3.0554847939127723,-2.114949840118611,-1.9531768937910654,-2.540056850450047,-123.46919463085152,-1.0006528937173769,-1.2370712880425707,-3.430936267032751,-26.128564144711017,-1.4190487897607298,-81.32096552658471,-1.1829193101674025,-2.612430135912647,-42.5955146470281,-3.1208498348168323,-157.79601537021244,-2.888216021463594,-2.200480461457998,-1.389555404091818,-1.038858503452053,-1.9216766301834391,-2.1956046605995083,-1.6326939134894778,-1.2079959119746273,-1.5976489648958303,-1.5249046879854786,-1.9991149465155285,-1.025046337033063,-1.0841478388171322,-2.99956159234088,-1.3247494106352113,-1.2239539756256732,-2.2180525582682864,-2.8390520483263932
59,-1.8221000216360745,-1.5435047518708982,-1.1490310987412795,-1.0400709514052024,-1.6859327123002688,-1.010532606107949,-2.816425404211308,-1.8799162401544207,-1.9746235024765644,-1.7440916535838416,-1.6713937215788355,-25.254346768578316,-0.965588236219746,-0.9677129877474397,-504.4745933070869,-8.420624163665044,-3.1355108906714215,-2.149599068714819,-2.051710561455535,-2.5808690091247652,-128.61196744684767,-0.9783490400406257,-1.2763509048273356,-3.487333174629291,-26.485929792360885,-1.4367213397718146,-82.87533024330193,-1.1881565198250186,-2.4707603650121044,-43.26817579805638,-3.1589152494183734,-165.92378968264205,-2.868580981436166,-2.2123131553705613,-1.400438878665488,-1.0530552370044188,-1.93289235186641,-2.231495398021951,-1.6689125861616938,-1.2080691246105246,-1.6272386332254263,-1.553211938562845,-1.967919006678563,-1.0372831939706353,-1.1144431008952511,-3.1129388442697787,-1.3534735433685308,-1.2642598618763248,-1.9914107338858904,-2.902329686672691
60,-1.9165223580369026,-1.5750491629009205,-1.1744517329060515,-1.024762640698781,-1.7066004364328855,-1.0189322753527723,-2.8597855453152428,-1.9576025275606046,-1.8458825208503855,-1.77006735361931,-1.644932261662431,-25.90109714904392,-0.9691525150015726,-0.9763801855846607,-524.9576906902864,-8.72604210757443,-2.537544444509615,-2.208025863579049,-2.059934337176644,-2.563567330952458,-132.5533552812445,-0.9938411870192629,-1.2618591969958464,-3.513360205665677,-27.051571358294506,-1.4054987177241882,-85.314431270195,-1.2355404988649046,-2.4916338506097944,-45.56111865340993,-3.300146489968538,-193.67202131074453,-2.908075275610734,-2.238762520477399,-1.415719938775471,-1.065702494326462,-1.8652388693585156,-2.3936118481276227,-1.7408452086266806,-1.2396396399067233,-1.4492161298413044,-1.6083877976127745,-1.9683218922794687,-1.0444024265747334,-1.1295400237746716,-3.1791026813953565,-1.3688104237666419,-1.281592017516029,-2.022941670407063,-2.9519572945747754
61,-2.0122639433393084,-1.604790139793494,-1.1826664708945016,-1.0333888555904007,-1.6897263238837583,-1.025546054629522,-2.910411229812142,-2.0037410749759235,-1.8790714502597046,-1.801521082738139,-1.6875810093805077,-26.584458378042726,-0.9790697348027523,-0.9847835598770853,-520.4207275464377,-9.012758265123734,-1.9566606217475362,-2.28506831929014,-1.9795908029541687,-2.5806142895965882,-137.2118289353835,-1.0199495414371647,-1.2814650221960087,-3.588671036389042,-27.517029414694733,-1.4290521443031416,-87.17130067456124,-1.2551769271125546,-2.513378314170402,-48.240208950599445,-3.1272278212340066,-193.8076216220293,-2.9322917736729757,-2.269495679477942,-1.4193790258326044,-1.0870275792734867,-1.8863316513147903,-2.449539247304417,-1.823215863547077,-1.2544038334472647,-1.461837918578134,-1.6366675524668672,-2.0031616531833514,-1.067679603913975,-1.1171514270025937,-3.3628160277187273,-1.3800674887448319,-1.2928467562033295,-1.9775103385693313,-2.873572415938709
62,-1.8723926647922338,-1.6080291072447936,-1.2031864693016368,-1.042122175910729,-1.701285042639997,-1.0355502250989463,-2.9399406615302275,-2.0580474250870493,-1.8911399544124738,-1.830322143487714,-1.7140547902161685,-27.682318120552544,-1.0070541315225698,-0.9918902810858156,-486.66097276274525,-11.527912271515937,-1.6850323992881362,-2.3870201601305037,-2.005873578809026,-2.60820797918815,-139.21648111744702,-1.0222392114605583,-1.2766568676483234,-3.6910309188237918,-28.115049267424027,-1.4133666126560445,-89.55197735090086,-1.2735967592333821,-2.5007025846953908,-50.13876084395727,-3.2240872350340584,-225.1798305527955,-2.960433273149172,-2.3141661081558853,-1.3657767623570665,-1.1054530802723403,-1.9070806183238618,-2.290399106988339,-1.8611726477623285,-1.269310922676241,-1.526833523572111,-1.662922479388443,-2.0579860665692866,-1.1191060611268102,-1.134615955017139,-3.5045401415205966,-1.3977618556933007,-1.3111321601679282,-2.0316022719732643,-3.060033235925644
63,-1.89507002297968,-1.5618578907396403,-1.2152779847408284,-1.0406651765915085,-1.843923816085888,-1.0413082235443907,-3.1122713393373953,-2.0846036100421235,-1.9152095532661366,-1.8908838909990673,-1.7331646664603204,-28.017381867950828,-1.0238133519244306,-1.002717517041984,-411.0677287411463,-12.568833818633118,-1.674656662339791,-2.460648213597289,-2.0107639338489647,-2.6576213763014818,-143.60389490484906,-1.0228486940511925,-1.289681858769675,-3.637358829276416,-28.64617254190583,-1.4142895991455668,-91.74083822239429,-1.2900842814991238,-2.4813936017239397,-58.18114409002832,-3.4435064621433096,-229.37743965130315,-3.01977345764544,-2.3269336553706723,-1.3516652919846763,-1.1249290079377146,-1.831439182937471,-2.2946826768621658,-1.9175453487936416,-1.2848303751772392,-1.512914804413596,-1.6573487926445611,-2.050168596175111,-1.124392962650686,-1.1809987673044111,-2.8539859812368236,-1.4002908833926089,-1.3203951048532603,-2.092882531950702,-3.0393381519987006
64,-1.898971431415636,-1.6097745669563583,-1.2406959988508577,-1.031615873935506,-1.8125765171603554,-1.0558273919971373,-3.1616777635325466,-2.0717847707047445,-1.8591200584826673,-1.8426721094346759,-1.7805090346188641,-30.875279682547298,-1.035879164971528,-1.0245255737439987,-528.9821646397181,-35.7172348274155,-1.6805233052916684,-2.5593237362722974,-2.043908371425204,-2.5951937971652437,-149.4743430623791,-1.029768901189484,-1.3230960421780575,-3.603152031103208,-29.246831912233766,-1.4313546688834278,-92.94500074629987,-1.3130711742720578,-2.501590607517611,-60.31216669725604,-3.4174652900286766,-242.91787366743685,-3.1206075314952684,-2.1073931313506487,-1.3551776380518714,-1.143671468757292,-1.8436863295230816,-2.346305130102003,-1.954304123329909,-1.303022724000433,-1.497949208492326,-1.5860556221791957,-2.061607088574308,-1.1391950261678276,-1.2151188021747281,-2.9227491263046237,-1.4932157386316034,-1.3368441278816652,-2.1716234862480195,-3.0743294467876012
65,-1.9498800230705522,-1.6897887943881502,-1.2545212852732404,-1.0252336100859731,-1.8845271334929345,-1.0336749094536422,-3.0538660345880038,-2.0852226710211865,-1.8800819349384685,-1.8678076300892565,-1.7729534708862793,-31.95468074604709,-1.052983189630325,-1.033398467966015,-543.7627381390823,-37.154532405923796,-1.6716309871843613,-2.621375271874698,-2.025879939540166,-2.61880939268147,-153.15990453405405,-1.037397201245192,-1.4677447305657452,-3.6746337745755504,-29.85133199171359,-1.451037365267289,-117.26387737076232,-1.335928509728114,-2.488248670298507,-62.44024865934264,-3.510428655760729,-249.9351935975097,-3.1276144600196396,-2.1654634783742317,-1.3584379919227905,-1.1637400574957735,-1.8873865480186824,-2.3645201014584067,-1.995270251513397,-1.3205182510594344,-1.374528446532053,-1.5677883209144756,-2.093641084320284,-1.1401550289289766,-1.2119652717963625,-2.9949411481254797,-1.4383165888207399,-1.3357417354401049,-2.165329614173484,-3.114200519575907
66,-1.9681525135916678,-1.603419555883446,-1.2657188171964997,-1.0316519612832311,-1.8008670554692388,-1.0565354999510672,-3.1071214096375606,-2.0440169554949486,-1.9247761964452414,-1.8702727429456134,-1.766277595990339,-31.883528714016215,-1.0554001012328276,-1.0229703592851733,-562.5757697455897,-37.89646471130664,-1.6889096025820736,-2.707779905211412,-1.9095499903537116,-2.618428377308557,-145.29590135810363,-1.0471102529097052,-1.492292809204471,-3.6913824031318927,-30.666984948576115,-1.4664991179671139,-119.67470537086774,-1.3398279745190813,-2.51930307090272,-64.85371768325128,-3.5618145918083575,-254.76199109030668,-2.688526937453188,-2.188148042799167,-1.3514651737103704,-1.1886451357408465,-1.8922178387735813,-2.285245576278905,-1.898783208658651,-1.3618893779297179,-1.3640308911597334,-1.5567552043557342,-2.127556317747257,-1.1635238751872974,-1.2096872406606283,-3.04561258654411,-1.4146170035248944,-1.3697609471354455,-2.2157582176802624,-3.1965254336976536
67,-1.9849630341846831,-1.6209885792639893,-1.2961588335128509,-1.0265906993735128,-1.8171916383610927,-1.0412225945287683,-3.315064807170129,-2.088600811066968,-1.9387332521409348,-1.9079293305976013,-1.7412544781846377,-32.816288663495996,-1.1037249752330152,-0.908557258141744,-575.6774085187632,-38.42585352651735,-1.6876209987523643,-2.7833154982372292,-1.8695448194956283,-2.656202570523665,-149.02051429345116,-1.063840907242457,-1.5142206639895663,-3.768231597286006,-29.440615744301155,-1.4765874140481392,-122.69829398466239,-1.349438379964581,-2.527757653640339,-68.59718692262034,-3.645473499190805,-262.57032717697206,-2.662674677587593,-2.214606639467049,-1.3523439892468019,-1.2186688907916758,-1.9017393061389882,-2.313253317236759,-1.9470217309093376,-1.380959974112192,-1.3532220564980197,-1.5796997994499333,-2.094527967621394,-1.1858434474214803,-1.1835586804306673,-3.1124710702374663,-1.3637845778884408,-1.385394173881984,-2.151015220962883,-3.1614265246887023
68,-1.911231532303097,-1.666533520064973,-1.30971996989769,-1.0319514638679212,-1.8510907426089884,-1.031867694560794,-3.2426960305337436,-2.125825809893358,-1.9772445126533325,-2.0100663507654306,-1.7617702505972006,-37.01949125500696,-1.1160356745746594,-0.8846557957396353,-588.9579239623715,-39.526935932945456,-1.6975551298737999,-2.91151167504363,-1.861788105296804,-2.686192938324658,-153.55628164117437,-1.0521237555679723,-1.5205285692135617,-3.772836313724716,-29.935836103465363,-1.478556463187201,-112.67513588467531,-1.3750899659093256,-2.5741176654686275,-70.98443061755417,-3.2933335225695703,-272.2544126378235,-2.6483473051288793,-2.2226177990083884,-1.3551225732038517,-1.2152423653884932,-1.922057539694355,-2.3890065301462804,-1.9535507881593743,-1.4452405652653944,-1.296391779250033,-1.6029753914018803,-2.0746008664247078,-1.1909842030739053,-1.168094150620489,-3.1394857392144266,-1.3477374105783635,-1.3877540692725594,-1.9833015998189705,-3.2120883663930333
69,-1.8054195972691771,-1.689685646808336,-1.3168613017555029,-1.0311616600364562,-1.889988795874427,-1.7786512759487672,-3.4002963317018224,-2.246598506791786,-2.0105880023746514,-2.06683840372518,-1.7324535327085802,-38.03785296327235,-1.158106740431722,-0.8734938502327807,-599.9715824546432,-40.09995355440221,-1.6799673294560218,-2.9924461754990745,-1.8756685921546696,-2.707056255751111,-157.5170986451988,-1.0634813467463335,-1.5389793063614576,-3.839284253736585,-30.206074738141368,-1.4867033720132623,-110.4754415554702,-1.4015899401275975,-2.6227074955082763,-72.30150546783615,-3.37195340760376,-246.4376157481529,-2.6931630605097494,-2.2595538495586913,-1.3633315651354618,-1.242877913492526,-2.003514869205913,-2.3705029841610528,-1.967485229994836,-1.4480461367546127,-1.2883997615242373,-1.5629007006228102,-2.1011589302828813,-1.2129950969632575,-1.1198739914199263,-3.1091556854425373,-1.3229790069154461,-1.4032823842048676,-1.897546401108498,-3.0786088324329075
70,-1.5352173534825786,-1.719351736099651,-1.3689194396933264,-0.8092574054000918,-1.9094416578016447,-1.8009858186396916,-3.4060456993766737,-2.19884222133488,-2.0213273727999597,-2.1283273887880862,-1.6363255028938153,-39.686126782802525,-1.1744061989191112,-0.867308529418004,-612.117752868798,-41.552692566885014,-1.6662840395681855,-3.1192932776586018,-1.798789419373311,-2.7216713955602185,-154.3542072044198,-1.0737686901424348,-1.5488955610884987,-3.897376319171689,-30.563847523061693,-1.5296455325837637,-112.32621338862117,-1.4146358603425235,-2.6650183981299453,-76.19282287200609,-3.330995684773916,-256.77930264559706,-2.7301923253476796,-2.1361276301595633,-1.3412639222516887,-1.2056551676577119,-2.0347502822801427,-2.0848030063362892,-1.9991733492335009,-1.4576161797521943,-1.29375979754945,-1.5752627222664466,-1.9801132728239368,-1.244137533357028,-1.1161640493696794,-3.1581083534888204,-1.290826225843489,-1.4120308775487267,-1.9474678328952602,-3.06966481178273
71,-1.5733255352043483,-1.744414795031332,-1.383825033506114,-0.8102107187603473,-1.902578470864288,-1.848197178077484,-3.4743450627068397,-2.256192402672388,-2.0792875205781436,-2.0992203324487533,-1.6372978480263034,-41.1942724447443,-1.2011980936598632,-0.850927383850933,-635.1857884326703,-42.87992210578167,-1.6799642211784651,-3.2582294211494416,-1.8102898978990283,-2.7666025643487986,-155.48095407360483,-1.096642185823363,-1.5837300250684765,-3.875636844774002,-31.213458832191122,-1.5349611774436631,-111.54262532191119,-1.4338985485888533,-2.7024796120678714,-73.36595073643699,-3.3732287125864864,-263.03767592108454,-2.7660247631655492,-2.0351061869776554,-1.3585064211104256,-1.2270115973327704,-2.104853987907779,-1.968337843430489,-2.1314414558791683,-1.4626662213346342,-1.3013117358511304,-1.6171924570875629,-2.0005315791493197,-1.2684502674518052,-1.1208765378874879,-3.222030629192935,-1.269269224245363,-1.4281554535661374,-1.9635530436432487,-3.097458489323498
72,-1.6177607775110638,-1.7741417169218445,-1.361010627501557,-0.8090288904464633,-1.9389715920031418,-1.6842163368962588,-3.537750696080915,-2.286282844839467,-2.0938278343381085,-2.1270210358431485,-1.5816110449470835,-44.16953306187435,-1.2259197889193145,-0.8309943423038036,-652.186233531712,-43.686342530505875,-1.6890058381188175,-3.3815557136941807,-1.8262632185505352,-2.68383657916383,-158.48358275763238,-1.1071717232981457,-1.5927962848193167,-3.863174644065167,-31.749996504682585,-1.5395697639967838,-114.1196510841167,-1.4432372910774913,-2.626804772322629,-75.3095561048479,-3.2013627614933235,-274.7015309870611,-2.680291637411937,-2.017382509883236,-1.2895066521600402,-1.2424410326147208,-1.988320388835944,-1.8806975479704444,-2.1987452758753707,-1.3759293912816768,-1.3159969638253144,-1.614991557790973,-2.021823077275536,-1.2754919930751094,-1.1294292479193868,-3.2853662999568076,-1.259785581984904,-1.453272781886289,-1.6535212404399675,-2.722989237973772
73,-1.6214949378859032,-1.832793946707151,-1.3808822857763925,-0.814929122275265,-1.9936842697293229,-1.7145275404364768,-3.622096934422538,-2.2378756891620495,-6.897071289867931,-2.1690445181157223,-1.6009199639630503,-45.381979926943565,-1.2377425174084224,-0.8172651323043142,-659.9717140167927,-54.802630926125175,-1.7112439579513141,-3.4709186169112165,-1.8223885640930186,-2.6738867829969584,-158.46994086647973,-1.1388318588288644,-1.6336636926944614,-3.4565424842059507,-32.44192391123421,-1.5538456145010826,-112.09036587177998,-1.4362020154269017,-2.5220154563205166,-75.59864630321277,-3.2559215270640056,-281.96970568093417,-2.6760911745766043,-2.040424747176504,-1.2723878629053484,-1.2657901673343028,-2.0258686412900815,-2.003894108692518,-2.124562547294609,-1.3240964594048883,-1.3229026402051267,-1.6244708534651853,-2.015809188201863,-1.336626122795431,-1.1231562836394988,-3.3506284683476166,-1.3319004664604064,-1.4736271964925913,-1.6804190482991066,-2.751802404468004
74,-1.62546880466203,-1.8668505143356109,-1.3961968311417903,-0.8172479746977744,-2.024422565164096,-2.238448622689507,-3.658320043249991,-2.2932749906911254,-7.057917482288796,-1.8352097434622245,-1.606949250455473,-46.55848906237462,-1.2682411529908173,-2.16023149066906,-670.9807938069239,-55.72135849738853,-1.737009847849751,-3.5859934462031653,-1.852742519677501,-2.7068094933295686,-160.46542824193222,-1.1537789704079282,-1.6347151807746807,-3.4281427849267705,-35.119544200909466,-1.565445900340885,-114.0136103056613,-1.4359451095747695,-2.525061868811881,-78.29811126085416,-3.290623518265724,-290.6585341313163,-2.83857027147266,-2.07239920492478,-1.2454669366796685,-1.2706157548792592,-1.965170172513819,-2.0554598578740615,-2.1354053381971094,-1.2824475929198778,-1.3248403468498555,-1.6606827184081745,-1.9923062050823295,-1.3308709107117753,-1.1402610600869254,-3.388381569883052,-1.3538088082449495,-1.5019871613044788,-1.6719006655559676,-2.803194392109058
75,-1.6029522144162969,-1.8715440522718922,-1.4183317008093768,-0.8191109256573028,-1.812035334487991,-2.2873688429079024,-3.758461440030062,-2.1456044871956808,-7.212814521666774,-1.868516026281119,-1.638214724620037,-47.93702286729311,-1.2686752522376907,-2.121522165087034,-673.4874524948376,-57.03237532921927,-1.7687568000440672,-3.749011041341211,-1.867687684081085,-2.7092348690307198,-158.79557662141025,-1.1068184952299749,-1.660013928114674,-3.4474822503379867,-35.415071123552096,-1.5868943761754948,-111.73530193388906,-1.4682085937853389,-2.5962463551420196,-80.50407688733237,-3.1398522436901564,-292.2522514394856,-2.875445044945348,-2.0967172582282183,-1.2212921467758266,-1.247735707335845,-1.939741404213508,-2.0290010352496606,-2.1505520581120097,-1.2167864563980315,-1.3256269499436082,-1.6160317571553962,-2.0444350141903707,-1.3600858674855956,-1.130381459454963,-3.4687897174522413,-1.3855139344085112,-1.5168047354197667,-1.6705360148737494,-2.810111962262188
76,-1.6060522239476336,-1.8014967193499414,-1.4328465095751834,-0.820245784453735,-1.783731256514436,-2.312362768575724,-3.6328765289405083,-2.166186380200655,-7.308055437264812,-1.8934383953254745,-1.5859169825680235,-48.901363512440774,-1.261135540200659,-1.8721686378006657,-686.7359932388754,-58.50835494869315,-1.7730127453070208,-3.8499938312982676,-1.9030936815568855,-2.7321401311140856,-194.87711263796385,-1.0982774320918247,-1.6777840356610942,-3.2917926014214642,-35.62393984547301,-1.5975340220650158,-113.38101406554944,-1.453588711374061,-2.521713841378627,-85.14487086889025,-3.14565630950746,-305.5271348611825,-2.977850465329169,-2.1480857610654267,-1.166716471930213,-1.2570919974588988,-1.948821972856544,-2.0402040870431275,-2.0841729049403557,-1.1818565812730992,-1.346888956093361,-1.6840922079525504,-2.0668521460919878,-1.3874683954679634,-1.1449582336152633,-3.853887551048911,-1.3997170887285169,-1.5317132209661366,-1.565874953447981,-2.89538329171717
77,-1.6199525907234362,-1.7946337456056596,-1.4429916327097128,-0.8208901795556429,-1.7758564961935963,-2.3712065593786096,-3.6171072521830334,-2.119474780524091,-7.458439561746398,-2.0250385357234393,-1.5934546467900812,-48.92810637173783,-1.2284095297208224,-2.6942880697433864,-699.6054074079425,-59.994707895750594,-1.7501438671555436,-3.9367176744961756,-1.9255279671051495,-2.7821821637002793,-193.8371041560025,-1.0883034435577879,-1.738441054161158,-3.355774756162272,-36.44095368349846,-1.5560684873141108,-114.67864335722602,-1.4603240067147625,-2.532344680001926,-86.47752553367889,-3.200865801770433,-315.5602878964572,-2.9951306165821485,-2.1727510571072726,-1.1336731915902276,-1.265534427142685,-2.0147517856192207,-1.9679456849357082,-2.0753931994687673,-1.109381140240529,-1.3641291969373361,-1.698871526655208,-2.0571719748999944,-1.4078008870354448,-1.1602831113877707,-3.988975861035773,-1.4222372286700962,-1.5499262031122008,-1.5612364144619193,-2.8084882452429585
78,-1.6488612905389801,-1.8292045235664656,-1.3175969305475077,-0.8245735078280781,-1.79684949045077,-2.3993370850728835,-3.0060696632395545,-1.9973037333061117,-7.617978716631585,-2.051863507128682,-1.5976810136726451,-50.00214558890071,-1.2248216876387286,-2.7202710548573332,-715.2813835865129,-61.40678478880425,-1.6834197694966853,-4.08775371275073,-1.9747017178281472,-2.786780065170226,-198.2210052401344,-1.06993854881923,-1.7251672096923591,-3.353567712240967,-36.86215719614963,-1.5621439975311495,-116.44295194094468,-1.4621441408766607,-2.5334754887120776,-83.88931461469791,-3.2631339293093333,-325.42844791983174,-3.0523192205063694,-2.1476767746606247,-1.1000507791909062,-1.2479957588496169,-2.0549787422052685,-1.9112517168251495,-2.06880407427268,-1.0562517681575418,-1.3209181750757315,-1.7569650714704987,-2.0740208494153265,-1.4163431154324277,-1.161608647382738,-3.769425966875255,-1.4396019567697371,-1.5377040561185924,-1.6345010278348975,-2.703877473012938
79,-1.664972044966218,-1.8326157852885754,-1.3032009820608141,-0.8283420053668636,-1.7877083345809703,-2.4435130536299647,-3.1087336008837902,-1.9979704869459252,-7.980864804325656,-2.0740777006353297,-1.6382544576392493,-49.28914361251384,-1.2474821158307692,-2.7669277505705727,-727.4411269500617,-62.79283788598345,-1.6777901239867097,-4.245920313012358,-1.969477780103562,-2.8082953571397757,-201.044019826366,-1.100969074944702,-1.769246307793281,-3.4427806194923343,-40.57422182190607,-1.658312641787885,-118.41905541203226,-1.4667642509169017,-2.578361221586203,-87.90204075116071,-3.2587229421662363,-263.97341259650193,-2.9115093117478885,-2.1266686929131473,-1.0801965950976722,-1.2543761003720804,-2.0453936187453694,-1.962544098138292,-2.0919290166995355,-1.0253681164101662,-1.3296627263533072,-1.7204019221361142,-2.0471452128358374,-1.4380145728474691,-1.05680666031294,-3.9657423084132892,-1.4535847620118452,-1.5338935815509012,-1.6371017414900042,-2.665469131295677
80,-1.7028742793247327,-1.8440793420474337,-1.2679347215861554,-0.8291020401606095,-1.7222614273661634,-2.482998529930657,-3.1357789284519098,-1.8639786088348909,-8.133516243259896,-1.9535611241321713,-1.7814022617750445,-71.8429326557835,-1.269198655147036,-2.847446009161814,-740.3044863187577,-63.78912925640069,-1.582954274418507,-4.488687002863165,-1.989468506026567,-2.8583178061340933,-203.1284790593124,-1.108956103140713,-1.7642746783491248,-3.3719107598140687,-41.344402771547315,-1.8528090077707127,-120.28621935837224,-1.4885919097496723,-2.597961487824291,-89.1203842333342,-3.2911238459903114,-270.808904172754,-2.9584648502234496,-2.153779374376071,-1.0746946409689604,-1.2716964028173499,-2.1447002165458597,-1.9220878842471747,-2.1168564580062417,-1.0337867248219281,-1.3423937860504596,-1.7378935481367601,-2.08945501038844,-1.4576500146760925,-0.9947122933322541,-4.037046474640633,-1.4554602792314488,-1.554650501032356,-1.607727098002152,-2.692794049897046
81,-1.7333522050506251,-1.8566374194245188,-1.208288237558152,-0.8321562228895517,-1.7545051590232499,-2.493881952611338,-3.15199283467577,-1.9645346283683327,-8.235245710822232,-1.9835264278968774,-1.7896935289683609,-73.64990628987965,-1.278795026450151,-2.892903165254263,-752.4968968425229,-64.7632898214438,-1.5713475452425816,-4.5690135374899965,-2.0222961332719405,-2.6989484807720574,-207.80806342182402,-1.1263448081938048,-1.7751567002051496,-3.1586732390489276,-41.7909449508911,-1.923675203105846,-122.38370311423107,-1.5272112708438859,-2.6306629060014144,-91.7356758337313,-3.3893258787422504,-269.1790252768033,-2.7834032189224254,-2.2111629420994636,-1.0808956447666473,-1.2798864542981316,-1.9619446095891617,-1.9312615626788348,-1.8576919736897493,-1.0832909000853566,-1.3289007779628799,-1.8083996512745515,-2.0778654788861464,-1.4723177978952902,-0.9474916087175526,-4.093884031578673,-1.4782866893379965,-1.5690928049808073,-1.3650938529075893,-2.5859371712484536
