iteration,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50
12,0.0004032557741763016,0.0004993873372972027,0.0005423617470343741,0.0005497560365183695,0.0005983675396929696,0.0004550326254752079,0.0005366532405720238,0.00038968741680305404,0.0005041504353357618,0.0005580339337701228,0.0005707472938530751,0.0004491252573568652,0.0004991171980441148,0.0006077836506758876,0.0004408400479725307,0.00034115182421588,0.00044092652719795306,0.0005527607847321328,0.0005302734409338106,0.0005460013454671089,0.0003790543849137912,0.0005575400731556069,0.0004447117418941267,0.00038549001790317937,0.0004380099728817967,0.0005895099107203606,0.0004627358694727936,0.0005284718032956704,0.00036712913881466744,0.0004029534192509303,0.00037621505783281867,0.0004465176600551262,0.0003776731518603998,0.000502821115498271,0.0005866733166318132,0.0005347355312054368,0.000547885947980216,0.0005454062326334918,0.0004986111357081004,0.0004645308914487763,0.0005721854242080867,0.0004633095235526682,0.00046065638250441566,0.0004303426421270732,0.0004439649063012277,0.0005220851191977005,0.0005395600432581723,0.00044955678043036616,0.00047490528769699537,0.00040165079347987987
13,0.00037899239733659064,0.0004781026018059949,0.0005556857265604613,0.0005562122968025988,0.0005875659444983948,0.00046634744791421596,0.0005309974222531112,0.00037510185768041256,0.0005067007038828171,0.0005537300844325186,0.0005603120425335966,0.0004539487732774841,0.0005270474133199268,0.0006164918291651061,0.00044959534338386443,0.00032318958563513206,0.00042972657371168494,0.0005391341133352401,0.0005192287967751057,0.0005440632776807332,0.00041525880538455695,0.0005529872680199462,0.00044169030244723686,0.0003661360775547687,0.0004161640296922116,0.0005719175504866669,0.0004810068886087671,0.0005488897642802018,0.0004200836515021972,0.000397468313681169,0.00039137382476216523,0.0004325588905570428,0.00038543004916894043,0.0004835277437792409,0.0005777308586006405,0.00054472540713173,0.000555735138260567,0.0005641169917481875,0.0004710740411384713,0.0004560612418560308,0.000580076113250163,0.0004621570878583194,0.00046222463603751325,0.0005024355017104831,0.0004136697071958748,0.0005546547877059891,0.0005258925132503095,0.00045139179882266404,0.0004558519668937054,0.0004198773475027537
14,0.00036581563700462555,0.00047026729617966116,0.0005426840629514163,0.000558803708798116,0.0005889639504600135,0.00047398812805810216,0.0005266976729782677,0.00036099695503921984,0.0005171538415776183,0.0005496165201405666,0.000543518050996104,0.0004509136338832572,0.0005223899221091265,0.0005984508541700996,0.00044728568414603015,0.00030240439507641477,0.0004170109870878636,0.0005204522977233586,0.000504314610338164,0.0005435660323683188,0.00041619882975665515,0.0005489972197477252,0.00043275354992626557,0.0003560792751891542,0.0003937470715899646,0.0005887074481447974,0.0004804227868493547,0.0005482528124789301,0.000411741420016236,0.00039595238838118873,0.0003654525942510424,0.00039337006662621646,0.0003685704418100443,0.00048001892354159533,0.0005661761799199392,0.0005680760435429157,0.0005517329125877604,0.000538462749818811,0.000483287932794739,0.0004503224911991823,0.0005696614497536407,0.0004702405957030511,0.0004555616107793071,0.000497524429748709,0.0003934529447952121,0.000526890294647344,0.0005190333591709744,0.00043593308430650443,0.0004534752782240832,0.0004079392503205518
15,0.0003615316288357676,0.00047747769226234865,0.0005347157400189084,0.0005595155619545295,0.0005814083851430279,0.00046411224064020056,0.0005206482313146613,0.0003452558410353485,0.0005146329665917852,0.0005421682734604172,0.0005336404503777052,0.00044515283882293704,0.0005546451221054475,0.0005743982529171498,0.000437839799408567,0.0003115154719690428,0.0003960058829697908,0.00045542238999150744,0.0005038659734129888,0.000532669291538292,0.00040304752456986846,0.0005440732050777608,0.00041287773511429075,0.0003287845233180718,0.00043687588932192327,0.0005920297656687238,0.00048704743034549286,0.0005300782640359154,0.00039939353301374084,0.00037907224318366525,0.00034824232897662965,0.00046756538282133504,0.0003739379917311492,0.0004801614467855231,0.0005654516126898427,0.000569278654400851,0.0005320829501383516,0.0005357396272334057,0.00046310655037239725,0.0004437873206909698,0.0005593443604051979,0.00046332151788141515,0.0004547581845650746,0.0005126189269060269,0.0003932568852619175,0.0005099067313586291,0.0005205821894155548,0.00045233412903176014,0.00045884867446851363,0.0004083363072819871
16,0.0003571206218030115,0.0004796974765600437,0.0005116449755475972,0.0005576728127875325,0.0005741778606005639,0.000474071448710106,0.0005141436112047352,0.00033827416543093274,0.0005199843848479984,0.0005235013478421335,0.0005290773117133319,0.00044184349172176886,0.0005627443180317495,0.0005841488999152817,0.0004470720569062956,0.00032308320117563295,0.0003838856679434282,0.0005012572490318865,0.0004911688793080632,0.0005163302088328383,0.0003825505985452272,0.0005352810039194957,0.0003990442298851574,0.00031499074996607955,0.00041164017441710246,0.0005708008712748817,0.0004896431185425128,0.0005526519163746082,0.00041714197084575887,0.0003549824851950461,0.00034649122655299185,0.0004674916753337544,0.00035839869759601064,0.0004932097015686606,0.0005550374954045757,0.0005579975283455698,0.0005276020890830041,0.0005333012742046525,0.00047668209195492515,0.0004400307498910062,0.0005306490776692946,0.0004557304063657076,0.000452179031716684,0.0005241989881726636,0.00037882527391839584,0.0004988866864702553,0.0005117740687581981,0.00043916304685520316,0.00046624945208542933,0.0004004989412964837
17,0.00040665420317277483,0.00047014515250960536,0.0005010132782880263,0.0005597602903126079,0.0005746310202452411,0.0004776378220666658,0.0005154162193290884,0.00031885844954283947,0.0005173821545610822,0.0005189551141159346,0.000517894961696132,0.00042936935161084095,0.0005410484388865675,0.0005695055578939607,0.0004290601186886454,0.0003534139394132807,0.00038792977941596375,0.00047544889071452444,0.00047985472852671415,0.0005188735915542893,0.00039199342119089606,0.0005355612932219102,0.00038171325208378564,0.0003062327009424709,0.00037866286215551396,0.0005611766286194372,0.0004676605774524687,0.0005565518733574716,0.00041377928003414255,0.0003387745789008015,0.00032746550932514823,0.00045488199363779013,0.0003743327704082273,0.00048553989314708846,0.00054483124382561,0.0005571349260050991,0.0005198540917325295,0.0005268765803277405,0.00047069852280845503,0.0004480443991683027,0.0005232405526049429,0.0004417705286056337,0.000446052084835867,0.000514536091154043,0.0003949601597899432,0.0005278871949727322,0.0005148084800765171,0.0004326951588294727,0.0004507697281812238,0.0003971904321882887
18,0.0003805525225036286,0.000477971950318624,0.0004717961203743857,0.0005600806808179851,0.0005533316115163544,0.0004690825855529171,0.0005120768870255097,0.00031810457974412336,0.0005518629166757064,0.0005122785885724954,0.0005033810608461428,0.00043064028314832075,0.0005424893660479028,0.000556663701400131,0.0004138864401471584,0.0003402416280532819,0.00037689607917699037,0.0005072703255471576,0.000457976929506788,0.0005119157239861187,0.0003979234105779644,0.0005364460855702645,0.000371303832033436,0.0003014466333425348,0.0003998253310952818,0.0005440024170122162,0.0005070658022908629,0.00054647248502575,0.0003999659940159142,0.0003181164537065803,0.00033338509284464485,0.0004655699346213059,0.0003630349997003697,0.0004451842181329382,0.0005336425373335192,0.000554654082310044,0.0005203032521133392,0.0005025309291951248,0.00045963689164022257,0.0003640230946970548,0.0004993259178228722,0.0004355420850498171,0.0004410236252797622,0.0005334019395475321,0.0004930413516702031,0.0005309209027432983,0.0005110915625385371,0.00043376494262884505,0.0004387058854165358,0.0003949982933537381
19,0.00036629809729234273,0.00047181597359444106,0.00045015929924928567,0.000567170337185551,0.0005292258314287407,0.0004552100380558521,0.0005019461737410454,0.000308144092669344,0.0005396514964829657,0.0005155477697314251,0.0005028736068660414,0.00043885040720035277,0.0005300316258742978,0.0005436383998130149,0.000395849360072646,0.00032149855395400114,0.00037376078435406683,0.0004664834460732392,0.00045310983982392084,0.0005107827425716551,0.0003990357578254337,0.0005345169161377312,0.00038556136050851614,0.0002900121253744348,0.0004094167363118195,0.0005422433704999542,0.000501074509269867,0.0005413005555701754,0.00038844526740798357,0.000302055864002768,0.0003232288289733091,0.000476273563502407,0.0003596309890858495,0.00044324761862311505,0.0005224364918522497,0.0005440853025853691,0.0005138618873672193,0.00047199810096072774,0.0004606286317871618,0.000358977308553433,0.0005137879914620061,0.0004348353845900118,0.00043298093115529064,0.0005569029089093481,0.00047279043540942407,0.0005491480265013265,0.0004983738063443152,0.0004438546133362595,0.0004318901950749907,0.00038805194798490877
20,0.0003494803325909539,0.00044454414554879297,0.00043438070626597203,0.0005611687382362286,0.0005187457716575748,0.0004417832176728109,0.0005008611477915111,0.0003008601804181066,0.0005278095675991735,0.0005157790789482829,0.0004901413959391663,0.00042880129368540404,0.0005091264652142423,0.0005381130911207963,0.0003867557244101879,0.0003101898062272424,0.0003735520813614361,0.0004404488662813446,0.0004525176803638352,0.0004915819830951516,0.0003785328217532052,0.0005305402491596815,0.00040843960694302917,0.00027482134254362163,0.00040454604831441403,0.0005239602599675009,0.000499215053008354,0.000559829450472389,0.0003952135462482746,0.0002970740336256651,0.0003694598417534427,0.0004842299660756344,0.00034677060551395196,0.0004424112712886515,0.0005105870573651408,0.0005279626534983194,0.0005029782012857406,0.00046578232226395937,0.0004581260533841401,0.00036827593880275965,0.0005099108354293196,0.0004506248435986882,0.00043956293610737066,0.0005525431330223922,0.0004958957092726865,0.000558975865845914,0.0004851041905490766,0.0004525442763070084,0.00041444371468816695,0.0003757734211122124
21,0.00034623184731748935,0.00046015698619715403,0.0004201364473948536,0.0005632431158309707,0.0005296824109132888,0.0004402579103405457,0.0004920803735967526,0.0002807452362282321,0.0005330934265914638,0.0004919493746232607,0.00047356899900675677,0.00042418303005985734,0.0005027827634921088,0.0005273596697544134,0.00038339298535358093,0.00029996523439297917,0.0003594354782268324,0.00041297694432673276,0.00045038529517302993,0.0004773318482141544,0.00038112388608483444,0.0005080745857410097,0.00041015874997398795,0.0002643377029349163,0.0004747290802111821,0.0005270757575523973,0.0005109056684234747,0.0005484333202347662,0.0003896082512457344,0.00029109358846458704,0.00036607394975090473,0.0004724380112576963,0.0003542352204647613,0.00041045312265259204,0.0005018340272227288,0.0004978354111852258,0.0004930912517240458,0.0004506417732178186,0.00045839140444939357,0.00036422515208344537,0.0005404286478933147,0.000457389757183251,0.00043082410907092336,0.0005617544843437012,0.0005351683407105572,0.0005437989634302372,0.0004769038408187631,0.00043455104570865895,0.00040971341353811247,0.00038120136192065866
22,0.00035200068288044554,0.0004685824050331063,0.0005397453902035785,0.0005560202939628694,0.0005158717732036045,0.0004426093124462272,0.0004904410884661385,0.0003087734016731327,0.0005338436755005551,0.00045118765773141195,0.00045626213024668234,0.0003964773816610546,0.0005559056071416558,0.0005214244602149958,0.00037750986507271604,0.0003276463782877295,0.0003476590663417277,0.00039681031284024946,0.000445637607307043,0.0004765725380208126,0.00038881923639551877,0.0005032913781589523,0.00045695811061391124,0.0002544585144934507,0.0004189709261516524,0.00051149932194084,0.0005113490315824511,0.0005455782557178541,0.00038331182618105494,0.00036217265169876365,0.00038120477324021275,0.0004640543080130133,0.00034689531590084157,0.0004010912853871747,0.0004945732357459982,0.00046291728580556067,0.00048566806008194406,0.00044975075757413836,0.00046202238929288463,0.000349250430315613,0.0005298602962044802,0.00045380971807885083,0.000411644265295692,0.0005418919721669803,0.0005422293678499771,0.0005205480176946842,0.0004593832013814,0.00042962218172152184,0.00040101540680860846,0.00037398768558495865
23,0.0003470723804652704,0.0004565833770118048,0.0005937282160856787,0.0005592805766973597,0.0005077427850949908,0.00043127650217219046,0.00047701040684490904,0.00031318693421119833,0.0005261577973474571,0.00044735394698543055,0.00044532455213352513,0.0003636174843356355,0.0005510677400241027,0.0005150567217458663,0.000369274242283736,0.0003793962255246118,0.000355028662691615,0.0003341667425417449,0.00044964046534141185,0.00047666441078786554,0.00038619576766873103,0.0004989144122338131,0.00048563206349382207,0.00025974714753031674,0.0004349719576930863,0.0005242846110886214,0.0005009642581304863,0.0005288333984824847,0.0003697367646986159,0.00035783287596595714,0.00036680593381992356,0.0004291135471276953,0.0003364583148445053,0.000404007354293401,0.0004857275656158383,0.00047163836218977137,0.0004742448708290147,0.00043231563054967217,0.00045763783411943286,0.0003509910451981914,0.0005150987715303796,0.0004584061231780214,0.00040670731367740173,0.0005381788157995469,0.00053563057589581,0.0005279880956586641,0.0004494862515685177,0.00042942721852030723,0.0004033008456672676,0.0003641860009867492
24,0.0003426605868703134,0.0004568991729855949,0.0005859177478798916,0.0005446804757756656,0.0004805018134710773,0.0004199321471665579,0.000479216897523922,0.0003180686119236785,0.0005351691141604006,0.0004326721745416035,0.000450306602596479,0.0003609036148614807,0.0005552490575546783,0.0005050199475529717,0.00037622912018457123,0.00037519697936940096,0.00034634247483393565,0.00032914495491439297,0.0004479361161857362,0.0004755302976184274,0.0003811613134698575,0.00048636989950632777,0.0004839376890903901,0.0002519894820220931,0.0004444886016392818,0.0005271975488849327,0.0004997224810054277,0.0005597851764350014,0.00036495731230201434,0.00034575972624532197,0.0003508060388319746,0.00046307087427193897,0.00034139638024211465,0.0004068498494450259,0.0004772547581746636,0.00045646111324675726,0.00043770499983478796,0.00044027270446176276,0.0004585461576725285,0.0003439930246122301,0.0005069670785489355,0.0004481916669170094,0.00040670111589775855,0.0005285927351417565,0.0005311833428544054,0.0005356960412002287,0.00044596716494787623,0.0004356056006777056,0.0003929389749642286,0.00036652305933920114
25,0.0003251988982867724,0.0004430239041700782,0.0005665304800063096,0.0005399548040517303,0.0004927189093394967,0.0004196451407373045,0.00047511976656114814,0.00030801131915766906,0.0005213465006684155,0.00042793176836416363,0.00042193815925543627,0.00035493433674042954,0.0005506788754800966,0.0004979654947795605,0.0003751348244878294,0.00037835116601898824,0.0003354796542459876,0.00031383622329054665,0.00044338521630431,0.00045776440015398307,0.00036988347234799226,0.0004994785199358916,0.0004727432651238491,0.00025388198742118195,0.0004392370954065645,0.0005377049638218177,0.0005049177043126403,0.0005711738925376486,0.00036155867874867846,0.00035073390894893233,0.00034492580977407976,0.0004390543498782825,0.00033866821188906183,0.0003964995408041609,0.00046940157103882033,0.0004448388862499068,0.0004306516791286173,0.0004094022312199449,0.0004666151599571567,0.0003533822359097977,0.0005149963226708545,0.00044236065843701724,0.0004049879838318062,0.0005380221176345008,0.0005497257372275705,0.0005251004016563197,0.0004437489284967458,0.00043768772980190085,0.00038696162309890235,0.0003612743055684355
26,0.00031362640467238497,0.0004390885803947278,0.0005657628252051592,0.0005465690848283243,0.0004847731138655068,0.0004150465615680211,0.0004764270039393281,0.00036198947839591675,0.000511753279425813,0.00042114280701403535,0.0004126968175992416,0.00033767322367578853,0.0005478227002422994,0.0005006314137420559,0.0003710490832380156,0.0003780614069799852,0.0003469386947044872,0.00033751144385658866,0.000439919110860015,0.00045841133874839146,0.0003611083972488105,0.0005057623704594024,0.0004884291556640375,0.000246567801998605,0.0004425092356834874,0.0005179304994161779,0.0004889865296892133,0.000565611589203401,0.0003437040953248943,0.00035231056075117774,0.00034592626877673864,0.0004458576488392508,0.000353204640223455,0.0003728593504200647,0.00046160550469290685,0.0004369065840919854,0.0004252261263114649,0.0004092277269946814,0.00045959311612040507,0.00034697975855893574,0.0005081157566403168,0.0004371736260046352,0.00040110789990833236,0.0005358610593509365,0.0005484154289734668,0.0005212456801882866,0.0004276960421234337,0.00043669485654094153,0.00038063799935393106,0.00035896699701428553
27,0.0003362395773546804,0.00043399508001474684,0.0005555548601291731,0.0005373136440717522,0.0004700610362861349,0.00039988663038716474,0.00048439975466595716,0.0003618843629923184,0.0004981582822883024,0.0004185761066318313,0.00041090316555252504,0.00032946247373455634,0.0005454151978045835,0.0004979426858783707,0.0003641592804744794,0.00037044121362453164,0.0003398340387804058,0.0003209933193354474,0.00043334764228371086,0.0004537018444637435,0.00035189896960607806,0.0005026469566415986,0.0004867075351711467,0.00023907556096828018,0.00043491582794921013,0.0005223894365402775,0.00048364610535222235,0.0005715329810555775,0.0003562815734973611,0.0003537234054603698,0.0003356713965157117,0.00043026349548362685,0.0003457636544248373,0.00037900846603538516,0.00045615886825356634,0.0004321771110567089,0.000424688276538092,0.000399290499729304,0.00045705616833593976,0.00033965363004345814,0.0005170154701994204,0.00043913356178923354,0.0003929163541644982,0.0005454072759217727,0.0005469567981727887,0.0005219362423294373,0.0004254789155694338,0.0004339308402024708,0.0003774000013155412,0.00035408280116603995
