,dwave1,dstrength1
1,32.463623251999984,0.0029259999999999985
2,60.13720455800002,0.0056419999999999994
3,85.88708401999999,0.008669999999999999
4,108.33976638799999,0.011395999999999996
5,135.35820700600001,0.014724000000000001
6,161.91241213,0.017247999999999996
7,179.997478196,0.020169999999999993
8,199.66052363000003,0.022402000000000002
9,229.499233182,0.024956
10,257.83175344000006,0.028034
11,278.9002517339999,0.030246
12,300.179463382,0.032054000000000006
13,318.00304164600016,0.03410799999999999
14,338.123871778,0.03615000000000001
15,368.65080138200005,0.03806200000000001
16,388.6508901079998,0.040324000000000006
17,407.55463767599997,0.042058
18,428.0190171779998,0.043889999999999985
19,439.98873566199995,0.04623399999999999
20,455.73513784200003,0.048118
21,472.200381664,0.049836
22,500.55617948599973,0.051699999999999996
23,517.7811141439998,0.053253999999999975
24,535.6620036339998,0.055182
25,552.405079202,0.056788000000000005
26,570.0063129539999,0.05863800000000001
27,584.1653325139999,0.06059200000000001
28,600.1530264119998,0.062738
29,618.9639851280001,0.06454599999999999
30,642.2312815539999,0.06650600000000001
31,663.820813332,0.069196
32,682.3949652899998,0.07102
33,699.8240480999999,0.07275199999999998
34,719.7874386579997,0.07461199999999997
35,733.2041099479997,0.076014
36,753.1815828999996,0.07844000000000002
37,771.7393884779999,0.08083800000000001
38,789.435736352,0.08307399999999998
39,804.3766466779998,0.084884
40,821.494145828,0.08688200000000001
41,845.5936293680002,0.08867599999999999
42,860.8792182959997,0.09054400000000001
43,875.1174461439996,0.09223
44,889.7236683859999,0.094616
45,903.177029304,0.09655
46,921.8262940119998,0.09893799999999998
47,937.4008320739996,0.10078599999999999
48,953.5433758199999,0.10255799999999998
49,971.7034121179998,0.10460000000000003
50,992.0411451859998,0.106698
51,1014.2220808319997,0.10935799999999998
52,1037.596222244,0.11131600000000003
53,1053.3909751879996,0.11280600000000003
54,1068.4192178219996,0.11431000000000005
55,1083.6829519559997,0.11609599999999999
56,1099.8741280599997,0.11770799999999998
57,1114.6285121000003,0.11947399999999994
58,1132.616408292,0.12186
59,1147.7488592559996,0.12368000000000003
60,1169.1864021279994,0.12604400000000004
61,1193.5839134100002,0.128222
62,1215.9447889479995,0.13029
63,1232.8934257459996,0.13289399999999998
64,1254.7510775819997,0.134726
65,1272.431354894,0.137074
66,1290.6104389939997,0.13872000000000004
67,1311.787369202,0.14062600000000003
68,1332.8270968559996,0.14282200000000003
69,1350.4791180240002,0.144964
70,1366.117590334,0.14759600000000003
71,1386.2246394599997,0.149854
72,1408.2576037599997,0.15219000000000002
73,1431.4106113939995,0.15424800000000002
74,1445.8718362619995,0.156646
75,1470.970325906,0.15918200000000002
76,1491.3250080379994,0.16104600000000008
77,1514.8136783719997,0.16405400000000003
78,1533.1984434239996,0.16600999999999996
79,1556.5419731399995,0.16856400000000002
80,1573.6486822239997,0.17032799999999998
81,1600.2178087939994,0.17293200000000006
82,1617.8911839559994,0.174986
83,1636.8789766459993,0.17684400000000003
84,1655.5456927559997,0.17917600000000003
85,1684.7049757079994,0.181612
86,1705.6627949719993,0.18398800000000004
87,1727.3251151079987,0.18606800000000004
88,1748.0717395179993,0.18868599999999996
89,1768.8873314619998,0.19083600000000003
90,1788.5280003319992,0.19329200000000007
91,1811.999630159999,0.19621200000000008
92,1834.6275665859994,0.19845000000000002
93,1862.8502707799987,0.20092800000000008
94,1884.5032166179997,0.20341599999999999
95,1904.2143441419987,0.20662399999999997
96,1928.1041928119996,0.20893200000000006
97,1951.4008095899999,0.21144000000000002
98,1973.4235717679992,0.21414999999999998
99,1994.0429886759996,0.216336
100,2018.5976097199991,0.21853600000000006
101,2038.919462671999,0.22064600000000018
102,2061.9890357219997,0.22367400000000004
103,2077.656863437999,0.2259800000000001
104,2095.962993127999,0.228352
105,2123.8854115339986,0.23087400000000005
106,2146.3943954259994,0.23321000000000003
107,2164.8352474739986,0.23561000000000015
108,2190.08301057,0.23827600000000002
109,2213.079635247999,0.24069000000000002
110,2234.505743305998,0.242876
111,2258.971591629999,0.24509400000000003
112,2288.7634033359996,0.2473820000000001
113,2306.2275976299993,0.2495000000000001
114,2329.833653201999,0.2522940000000001
115,2353.2946919159986,0.254868
116,2375.4376859279987,0.25725000000000003
117,2398.6518236559987,0.2596380000000001
118,2422.648942937999,0.26188399999999995
119,2450.0541924399986,0.2644580000000001
120,2472.740016799999,0.26717
121,2497.2940813099995,0.2695020000000001
122,2515.992657297999,0.27208400000000005
123,2545.6231250999986,0.2751460000000001
124,2570.661122621999,0.277978
125,2593.9446567959985,0.280162
126,2620.825176297998,0.282866
127,2642.6958676959994,0.285386
128,2666.1516433839984,0.287858
129,2693.555666621999,0.290194
130,2712.157980621999,0.293374
131,2728.5615434019983,0.29555000000000015
132,2751.5957539459987,0.2984120000000001
133,2773.816252549998,0.30146000000000006
134,2795.169122099999,0.304458
135,2816.9289592479977,0.306862
136,2852.7254478819987,0.3097420000000002
137,2881.862659469998,0.312376
138,2905.5696388039996,0.31533599999999995
139,2935.079674709998,0.31795400000000024
140,2955.383786079998,0.32064200000000015
141,2983.1047193159984,0.3236520000000001
142,3013.3531755299987,0.3263600000000001
143,3039.1198070819983,0.32914000000000015
144,3068.7522049119993,0.33155600000000013
145,3101.1017988679982,0.334576
146,3139.1632790299986,0.3380040000000002
147,3165.1132976219988,0.3408160000000002
148,3195.2149606759986,0.34406000000000014
149,3225.0899437299977,0.34746000000000005
150,3251.849126133999,0.350656
151,3284.1166538839984,0.3540460000000001
152,3310.6995515159983,0.357038
153,3356.397273789998,0.36033800000000016
