iteration,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
65,-9.084995951721037,-8.236605186499112,-6.976551331675804,-6.099733046223176,-8.981143715364924,-6.141821491562235,-11.756883211268187,-9.451840754490853,-8.756042112576688,-8.864478514834062
66,-9.139472145876391,-7.991735629716897,-7.020176653135912,-6.12652214108838,-8.730713475664958,-6.230116201994318,-11.875674191374724,-9.348358434478959,-8.889196410703196,-8.870634868258797
67,-9.184392372708352,-8.042310628767943,-7.127102535110761,-6.10049965341549,-8.785850934398715,-6.173838593411258,-12.34175753332142,-9.469806339040222,-8.925658477253382,-8.969667130675392
68,-8.993048337554438,-8.177927787244789,-7.176478686195626,-6.119672904246772,-8.88504802978439,-6.1372329574220625,-12.18214894240839,-9.580197810565046,-9.02461422236446,-9.237087217661218
69,-8.705396609389437,-8.2435841248638,-7.205153252605285,-6.1169778886436434,-8.991609662443157,-7.0907001159826715,-12.520147053540592,-9.894937047654096,-9.112281170978248,-9.383993185592647
70,-7.875488894935103,-8.333665938812818,-7.3826891242003345,-5.175595104352603,-9.04527167195686,-7.120530297313073,-12.533574842866408,-9.781207774448891,-9.141023039649854,-9.548767107598689
71,-8.010962563399245,-8.401913039712964,-7.432994203426978,-5.183377466676872,-9.024023448723897,-7.245949299513885,-12.678538307532333,-9.93365226083626,-9.288521128098074,-9.47040263573909
72,-8.148858131974531,-8.485562894583824,-7.352553016866035,-5.177152658307415,-9.124054822168917,-7.123244557205681,-12.811477597157818,-10.009470954563422,-9.319996122236908,-9.543566128916805
73,-8.156320658755515,-8.677316643841312,-7.417878221965723,-5.210442754595113,-9.263904177743706,-7.1707887005463755,-12.986622171746557,-9.855922448068359,-14.679592570622317,-9.650334362500043
74,-8.167106496497794,-8.767670454215095,-7.470394044883596,-5.222313072718436,-9.343120545020424,-7.814407147918814,-13.062848725284724,-9.998468902392347,-14.910908045309053,-8.76053200673056
75,-8.111554700008526,-8.772986407312462,-7.5419206988874095,-5.231662017177371,-8.747325020710331,-7.885823898773091,-13.26817707710209,-9.660307316419344,-15.083437186020713,-8.852444137330231
76,-8.119039608677669,-8.564681164187185,-7.581463414460808,-5.237910507857856,-8.64968033715739,-7.915063242150353,-13.0010612142412,-9.710652430940382,-15.177879079579986,-8.927203933978115
77,-8.169020105267693,-8.529559010969514,-7.615840929523506,-5.240879761576398,-8.625686456366592,-8.022911987073124,-12.958493833357918,-9.593359443538562,-15.34822311899154,-9.269712074579775
78,-8.25224487971823,-8.65628758218051,-7.220958193536612,-5.260857410842061,-8.680313020626981,-8.043214989281159,-11.59029037139444,-9.260806533746921,-15.566356106833478,-9.340970271007935
79,-8.303719409615328,-8.671674514011078,-7.179565363235157,-5.281303143578597,-8.641926932907548,-8.10066501087748,-11.83442569800206,-9.268871653279966,-16.012913186732916,-9.4003581175417
80,-8.425422681288392,-8.69952876682777,-7.059514816984415,-5.284452782590859,-8.44779156883468,-8.171119918559295,-11.899373788994852,-8.881715948640709,-16.213676202621656,-9.067084528986534
81,-8.514156872339198,-8.733481679192552,-6.837276340747578,-5.300216376013066,-8.556574829034734,-8.170074037682703,-11.930114519856945,-9.179926498180114,-16.242541735750002,-9.159752353062096
82,-8.594595732552191,-8.756326545034346,-6.886306762405343,-5.317090335572773,-8.435588758955424,-8.096084850739281,-12.038780993754312,-9.022783609767673,-15.43904474768191,-9.43864384859917
83,-8.605600379393492,-8.898176071643379,-6.829795104355447,-5.350949599117793,-8.533247721393161,-8.090188066163245,-11.940456691930457,-9.122045798604088,-15.600639782718979,-9.499735167148376
84,-8.66568615851353,-8.942897252890814,-6.928693144537915,-5.356952649232149,-8.628760973716828,-8.130076279194615,-11.973948696914876,-9.224881089999318,-15.801384031861073,-9.56801048374945
85,-8.467876772887088,-9.01149740858935,-6.981221102819345,-5.391507191575152,-8.301665665679005,-8.205989043913007,-11.991823766005245,-9.240316812379273,-15.958722108175092,-9.36291781671072
86,-8.38175569529581,-9.073595352754737,-7.206558980570753,-5.365432831703984,-8.229952197488103,-8.28460253720304,-11.801785954527679,-9.076799434985272,-16.04321268840605,-9.451553470751783
87,-8.42471485120299,-9.116959376861294,-7.2809958083664466,-5.368890973759981,-8.289737111167849,-8.284385013751416,-11.39878223730033,-9.069147790334636,-16.04174715682991,-9.601271240001415
88,-8.44424064170206,-9.036155054538437,-7.307160695770825,-5.386184852186745,-8.584905095330297,-8.223659086266496,-11.158064306665661,-8.864762243758994,-15.888879926526833,-9.677057655327644
89,-8.546658102324367,-8.980310843704148,-7.330711625330839,-5.3996324764631085,-8.642003260874121,-8.298742101342755,-10.744833394479272,-8.941991594093754,-16.192864993217196,-9.67564355191324
90,-8.47669979344102,-9.013976283736774,-7.3025063306186855,-5.4175731609077316,-8.737716852226562,-8.318164539590992,-10.908219376128757,-8.977707256932012,-16.329190890990738,-9.779896532820104
91,-8.598048520334787,-9.070052443897323,-7.272249050313117,-5.4264509506144405,-8.418351289740567,-8.35559535369359,-11.117627445990163,-8.845813911454313,-16.553918121495695,-9.86540542996034
92,-8.389386181384095,-9.123273749513142,-7.31755398487893,-5.483023771731145,-8.528008953349769,-8.46491506512678,-10.902211780209699,-8.648768146197549,-16.72088054733828,-9.645508074690024
93,-8.315558683971794,-9.115401842153192,-7.379082415291572,-5.495545398456716,-8.58859740046021,-8.533310410532325,-10.594849398332812,-8.593929744284617,-16.98353014369671,-8.884337375495706
94,-8.339947793270644,-9.123182796408976,-7.4174878032360905,-5.504261893077041,-8.586624981350894,-10.32748367311901,-10.602690818753395,-8.499293383947872,-17.215726895773734,-8.908438883242361
95,-8.408074183001931,-9.1500787273892,-7.49956416942402,-5.510678062786287,-8.644936415472413,-10.391935135379256,-10.59862008560427,-8.476758758266955,-16.82243582416562,-8.897084179731213
96,-8.491360485709121,-9.181112529612996,-7.4679040555607985,-5.537361756940386,-8.679710550371865,-10.466447534675675,-10.679885688044566,-8.488518184729642,-16.847464767220664,-8.90015505480394
97,-8.467326094149541,-9.050360259246801,-7.459740196422436,-5.563818084883767,-8.791509172653097,-10.515196829517286,-10.77652788124292,-8.464103099584712,-16.455253292395653,-8.88437781231044
98,-8.475723837436174,-8.918961278276457,-7.327714730408355,-5.551433487743387,-8.833051459708312,-10.698501414255325,-10.697016443364912,-8.420229833547799,-16.65026771400602,-8.897275492664289
99,-8.473585876613557,-8.917882033109144,-6.935141973866878,-5.554428183865366,-8.944799669741279,-10.827613612955732,-10.776437249601226,-8.553607287085125,-16.79891097710815,-8.890363651999566
100,-8.733587706348695,-8.896297477911375,-7.051936448341914,-5.591625833047796,-8.415156253586584,-10.996046667018964,-10.43849113365676,-8.609726053910356,-16.98781139492767,-8.699947994679352
101,-8.65350041398318,-9.265367446963761,-6.99681957776784,-5.607830717800876,-8.512460691265584,-11.10617629690679,-10.555497248886358,-8.635932213474902,-16.666159927445648,-8.758335431920143
102,-8.678812377188143,-9.353220831570976,-6.8846536647165655,-5.644070476312295,-8.885499773202204,-11.222680861240887,-10.367100921039262,-8.640240436909497,-16.738242208530536,-8.70755194774397
103,-8.543322886298787,-9.396399367324621,-6.757969816271415,-5.649834386424541,-8.941147598515482,-11.357680231373374,-10.43604784627546,-8.690015189217048,-16.926069111891977,-8.757928392307907
104,-8.512652076779887,-9.477491709611709,-6.826487218590695,-5.64630407647827,-8.458778182699376,-11.527325809202438,-10.43765808495752,-8.736410953679696,-17.13311760997359,-8.613183518575228
105,-8.477182907731114,-9.613597216563601,-6.828227876536619,-5.646706635197482,-8.197376576395868,-11.755476718383848,-10.177079431550222,-8.297746294101813,-17.292357369165202,-8.593100644549256
106,-8.182964827720152,-9.708344703269725,-6.409424299759022,-5.657965923198561,-8.178703597434609,-11.925132504005958,-10.302702791018502,-8.42136292332034,-17.474757929715864,-8.371121296245766
107,-8.23238607331203,-9.765984613016617,-6.304420905395374,-5.661512121083871,-7.979230479930758,-12.113037101082044,-10.350664538857032,-8.246632245524836,-17.593170380074366,-8.335948571668608
108,-8.239713691895025,-9.683323920714754,-6.28555583471264,-5.674067659246393,-7.932332535208701,-63.38729254687082,-10.354665090134036,-8.15328373989699,-17.7625953677876,-8.258280772203793
109,-8.288441710000438,-9.618193379453503,-6.267825684522065,-5.724037258547728,-7.792958329631849,-64.97691698060474,-10.35946240886273,-8.181497409752811,-17.94374476917672,-8.273306353340088
110,-8.318153507753623,-9.691218553064772,-6.357465536635473,-5.739639058114258,-7.584684787745198,-66.91925418034842,-10.528205087623403,-8.130773493126215,-17.997705535635678,-7.931865360851019
111,-8.334557640486977,-9.394999380446011,-6.369610030907591,-5.73741015801802,-7.661020936983445,-67.92588842147913,-10.39056539160354,-7.805935135967818,-18.12834279634127,-7.859338592646828
112,-8.01208232137466,-9.426309862596664,-6.509365536416769,-5.736351128701297,-7.64980246258521,-70.40911842208028,-10.368604255548899,-7.901264370589872,-18.22018281298306,-7.576694446153856
113,-7.878323895219285,-9.451581408735642,-6.6936013400490335,-5.742144885323736,-7.455907181874265,-71.78631012811773,-10.414050298251746,-7.8817408920285255,-18.383564335043058,-7.177392280180117
114,-8.160457230402919,-9.373961901233917,-7.0422545456871335,-5.7564683848888025,-7.381964547313286,-89.86600613739256,-10.35098245685773,-7.674879897489393,-18.711441193767058,-6.902249939656574
115,-8.289534708739838,-9.387154019793176,-6.86510356250156,-5.791758324177792,-7.219054570706753,-91.28245206778502,-10.429956335881506,-7.708809640320014,-18.776778754775997,-6.707346094319511
116,-7.829252762058873,-9.205759358262979,-6.84351097379612,-5.783136147140999,-7.079758424230523,-92.9494269758593,-9.979450147202911,-7.686301071779917,-18.81339201102366,-6.467790015077632
117,-7.4686020802634605,-8.888822926925695,-6.870534838807139,-5.8001587196563245,-6.914973172940265,-94.778912768296,-9.738603615459942,-7.823559468609192,-18.981771517016888,-6.407341974283507
118,-7.435270912775887,-8.904673731717523,-6.9707060461580435,-5.826216791594274,-7.167856220254778,-97.00308034835341,-9.790761964236015,-7.632700991405344,-19.109430382078738,-6.498679117322393
119,-7.140965656738252,-8.915792665243497,-7.007597412932932,-5.831041399701183,-7.108639067028039,-98.5818562956852,-9.601704300168045,-7.422363214001302,-19.36014759437363,-7.132599166185347
120,-6.987594134728273,-8.932315874735522,-6.8664385738805525,-5.838196245865003,-6.998048358641833,-100.77925248753887,-9.61368721533737,-7.4345795026992105,-19.581418916623527,-6.9833325113305555
121,-6.9605500834312535,-8.890096293116692,-6.887907615505281,-5.829754755605447,-7.662839443911829,-104.03705424926672,-9.628251524128093,-7.525945745400759,-19.617739840660818,-6.605266757883356
122,-6.697719217748176,-8.80499217597386,-6.852288429863485,-5.848898853880188,-7.740357087776157,-106.6111208366223,-9.799315822523807,-7.671378658406817,-19.81988819869985,-6.686970284672341
123,-6.588192212836765,-8.826464305764016,-6.88080867623395,-5.850477526934205,-7.8182461901354205,-108.50085017322183,-9.838481948758028,-7.77691066485271,-20.00638735988661,-6.5744039071583185
124,-6.560360005069522,-8.832062140022487,-34.1195858734648,-5.837295727684069,-7.899926407677843,-112.88870829260215,-9.811641668473714,-7.8155784228524,-20.226713507917864,-6.443524694974228
125,-6.640957754681762,-8.855800668341328,-33.99101623031487,-5.846490921191437,-7.943877531099535,-116.0885062871292,-9.754273577251176,-7.947396607730282,-20.403725136507042,-16.638326882724673
126,-6.702325687707058,-8.916096885321505,-32.720121113320715,-5.869082554079747,-7.817222244119199,-119.23881716961574,-9.697688153081476,-7.78793724577612,-20.5077948283851,-16.785186374142103
127,-6.702204039168887,-8.939788883990625,-32.94566947474595,-5.939496503290021,-7.454751051182485,-121.75468075213257,-9.856518956022194,-7.781281376673744,-20.69400852597257,-483.8252541967485
128,-6.813246043458363,-9.115423291558947,-33.18784079817108,-5.966952894492538,-7.48621002752569,-125.19047918342089,-9.604077029315814,-7.990068600686332,-20.841059126692947,-490.12638893500394
129,-7.078498086068517,-9.151775977010793,-33.51912214132692,-5.970669203249724,-7.515093853557256,-158.4993503325614,-9.485993441380275,-7.970433026624807,-21.04787668566299,-493.1450689160461
130,-7.031054523217878,-9.20528164956909,-33.91437351640696,-13.10279451654488,-7.65175676328591,-161.0607486570977,-9.616688035332432,-8.009749980689238,-21.2225482564064,-493.18250602289044
131,-7.068143611859877,-9.263310831034307,-34.40168841959449,-13.201214300780046,-7.741201554961921,-164.2367277059865,-9.585372391561828,-8.06637493933081,-21.33584900869247,-498.4750636105407
132,-62.36962602784046,-9.36657935095907,-34.80334429496854,-21.209754582258157,-7.855453885570299,-163.21910183973458,-9.4444461201014,-7.750686874696171,-21.595685739481176,-506.1398337729951
133,-1143.7233288654368,-9.174710754183417,-35.14376789674335,-21.488357377791864,-7.8959267977778635,-168.12044898938737,-9.460986777117906,-7.696866599188334,-21.835581847443542,-513.6186719129844
134,-1147.497478189261,-9.382670287387851,-35.4941422222214,-21.698628810572387,-8.044361223112968,-173.90800494740677,-9.234238898343765,-7.520222845567129,-22.044514779036124,-517.2526306572075
135,-1162.3719340416228,-9.427673205817717,-35.57069919973028,-21.97892196064591,-8.245820260342295,-181.5397070878235,-9.208141037413997,-7.514391784575068,-21.923787379486306,-521.6033873573087
136,-1179.8039515756677,-9.156477717651004,-35.890125869596915,-22.353612932822163,-8.371263930544641,-188.2533132410018,-9.32848024698349,-7.514763158028012,-22.14972451938012,-517.6641307501937
137,-1197.1821012206308,-9.201730286051486,-34.989655761369086,-22.56525617681988,-8.367458255140171,-191.15271657695914,-9.422469163113346,-7.301764719007187,-22.264312557166452,-520.0798977554801
138,-1142.4728218442497,-8.886898613282547,-35.06740005556203,-22.740780779454333,-8.496117624907532,-194.25866412752336,-9.434757343405428,-7.3036525611775485,-22.51673495663171,-528.0568037906792
139,-1159.072028888783,-8.754280650011216,-34.75105090560876,-23.058236160930278,-8.538715774985747,-199.49651176541155,-9.541896458948154,-7.3872935159081035,-22.457292231074828,-533.4637748089214
140,-1169.669177248213,-8.992574654132275,-34.86755151253924,-21.505573504850112,-8.882800980446243,-205.49700455536322,-9.164554580984674,-7.5436008368991745,-21.912995068287334,-541.3784390202542
141,-1166.8904733776887,-8.826654554691169,-34.8110066142933,-21.762104472659757,-8.958564861035178,-210.4641559238757,-9.273306598846732,-7.640351641409685,-22.112306272487974,-548.7673804709141
142,-1184.820432768125,-8.985473259194974,-35.0707613345279,-22.034931072723253,-9.036208048628755,-218.8547491305032,-9.316077004049719,-8.016634710514515,-22.223572851847763,-552.741636154004
143,-1183.6921451157618,-9.145444876556999,-35.33627920699743,-22.26454212650943,-9.136698095106452,-237.2797056423043,-9.468550529707354,-8.018298417171222,-22.455253204030985,-557.738521591637
144,-1156.8234994143831,-9.230981021671646,-35.251901154100494,-21.493736156645536,-9.18823434714554,-243.60081044510733,-9.462605357748997,-8.175149599030235,-22.67667115155178,-564.919565086241
145,-1167.5101120443894,-9.197827152721038,-35.32316634146661,-21.725228621027245,-9.239299675983816,-246.90686858917772,-9.469332235433805,-8.330388689130586,-22.874168781062423,-573.1527018793719
146,-1141.121835006022,-9.079870960225824,-35.06279076917322,-21.653631625070354,-9.245964381961393,-252.74860279554196,-9.52476571208184,-8.486099817296115,-22.843425388689614,-582.153237617474
147,-1050.6069505290484,-9.017463102938134,-34.503286091544936,-22.093515127054197,-9.330110603573281,-258.1586147783698,-9.519695354496305,-8.577392758921283,-23.09222656804394,-591.3492696215332
148,-1062.8228835659145,-9.126648405145056,-34.92684358713155,-22.376907239052986,-9.399769623160903,-263.26888295600196,-9.484552081412897,-8.754294941290075,-23.239097354331367,-598.4552297621669
149,-1078.9417501234504,-9.270412597289825,-35.32066009800762,-22.885321289074316,-9.541815240716325,-268.5660450189411,-9.429664512026926,-8.864422687036322,-23.400454478554895,-606.7369020999382
