,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
2,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
3,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693
4,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
5,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
6,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
7,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
8,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
9,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
10,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
11,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693
12,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385
13,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385
14,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385
15,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385
16,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385
17,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.15384615384615385
18,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.15384615384615385
19,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078
20,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078
21,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078
22,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077
23,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077
24,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.38461538461538464
25,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.46153846153846156
26,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.46153846153846156
27,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.46153846153846156
28,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156
29,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156
30,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156
31,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.46153846153846156
32,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
33,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
34,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
35,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
36,0.23076923076923078,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
37,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
38,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.5384615384615384
39,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.5384615384615384
40,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.5384615384615384
41,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.5384615384615384
42,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.5384615384615384
43,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.5384615384615384
44,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.5384615384615384
45,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.5384615384615384
46,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.5384615384615384
47,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.5384615384615384
48,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.5384615384615384
49,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.6153846153846154,0.15384615384615385,0.5384615384615384
