iteration,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
58,-0.6085991762114616,-0.5185308470814382,-0.3498089623547618,-0.3152644064817425,-0.5471655473033759,-0.30870658636353654,-1.092208061089532,-0.5865452407816242,-0.7368967353317064,-0.5808475587515023
59,-0.6307009409497415,-0.5287309594599787,-0.35526965478489697,-0.3168543443495604,-0.5520475725414241,-0.30551664386075117,-1.1247411363304902,-0.6549050765962812,-0.7261152501626127,-0.5907746232426847
60,-0.6725447452252364,-0.5422159472874181,-0.3643433171181103,-0.31144567385570837,-0.5608655352647641,-0.3085820425240917,-1.1471147667066959,-0.690724973077972,-0.6617128565291232,-0.6027237479009223
61,-0.7168158564820173,-0.5559275332101775,-0.36795632225065816,-0.3143472875944673,-0.553898050700205,-0.3110200824807346,-1.1741637693649025,-0.7107998284636389,-0.676302970713133,-0.6166357309460835
62,-0.6540060387448628,-0.5574714134451985,-0.3756076804306748,-0.31745051549644626,-0.5586538963070137,-0.31445527592237216,-1.189536411847059,-0.7330437472575698,-0.6820348614012108,-0.6295068101773544
63,-0.6633442662140255,-0.5381973246521924,-0.37960696911586794,-0.317245987045383,-0.6202286613103098,-0.3167249299139942,-1.2744418439151777,-0.745468652606394,-0.6940615944761579,-0.6560416311459993
64,-0.6652218152806153,-0.5583200617164201,-0.3892991852805014,-0.31380490857461424,-0.6074313760508224,-0.3217577678571656,-1.3014981583204692,-0.7397511833342342,-0.6660578332872107,-0.6339909178461378
65,-0.6871544731561975,-0.59310493002127,-0.39476863352663893,-0.31183217641995953,-0.6426035071641985,-0.31409611925111686,-1.2395117781091016,-0.7451779996702432,-0.6737203425941399,-0.6452086923699732
66,-0.6935887391872799,-0.5543494303801936,-0.39846433530955305,-0.3140445704605097,-0.6081505741134206,-0.3220998061451452,-1.268427754748073,-0.7257694779813693,-0.692767255585878,-0.6465616634615247
67,-0.7014324815371598,-0.5624996986982822,-0.4099186671153455,-0.31243878209128995,-0.6145065140592831,-0.31655789320568223,-1.3778121136560018,-0.7458444691528877,-0.6993211948837249,-0.6639763042602098
68,-0.6661936693300482,-0.5823115352896532,-0.414867116379923,-0.3144904835882128,-0.6284524641260342,-0.31327225748497606,-1.3390849657142225,-0.7597120315231124,-0.7181453243731326,-0.7113260297751336
69,-0.6190155236246533,-0.5930003748459175,-0.417570031558354,-0.31424796666302274,-0.6452472038801083,-0.9736833596643861,-1.4270719134673633,-0.8146120724937802,-0.7342742630337907,-0.7381569086473544
70,-0.5081843792861414,-0.6056732092451896,-0.43734795639699275,-0.23943023869225882,-0.6538142184700128,-0.9942113782738912,-1.4302625799834352,-0.7899493423212989,-0.7393450625698711,-0.7656198646738787
71,-0.5224292379627334,-0.617399660398614,-0.4431238640591541,-0.23968625409289418,-0.6511917206410619,-1.0230717945226933,-1.4689820152232875,-0.8161133901765188,-0.7680150347671035,-0.7526866806063429
72,-0.5403277131069651,-0.6310771627742786,-0.43473959895339553,-0.23932360293776997,-0.667082113996464,-0.8518203677001595,-1.5054545128622256,-0.8303572594370096,-0.7760012085459795,-0.7657375642910543
73,-0.542383307378993,-0.6539754203237221,-0.44266190414961415,-0.2411002245302856,-0.6914680539469493,-0.8765569724298972,-1.5546962079565292,-0.8123146469192007,-5.346194970655549,-0.7858267851750427
74,-0.5441747678719925,-0.6693337337207139,-0.4484865225646512,-0.24181401523312873,-0.7057106426905891,-1.3573314815397652,-1.575629176875711,-0.8387519978206548,-5.482982066050707,-0.6352066285321948
75,-0.5327530662053702,-0.6730788476623106,-0.4573143680340707,-0.24239056795064165,-0.6135290699964016,-1.4000732734202417,-1.6344031516587059,-0.7628368572853161,-5.631994418117537,-0.6502800733513047
76,-0.5342756602903008,-0.6423457761119213,-0.46337686701896064,-0.24273411539430126,-0.6029656961771941,-1.4240822727228801,-1.5642322769619939,-0.7729484501796114,-5.7278549047109815,-0.6608167054031227
77,-0.5395744632719737,-0.641293538137527,-0.4674438377738327,-0.24293574430577686,-0.5998284778807517,-1.4700655604093444,-1.5588852240784172,-0.7509406283064378,-5.869237543199406,-0.7197810868073764
78,-0.5523331324766274,-0.652048603755986,-0.41646226869673564,-0.24405693927246463,-0.6093618261865459,-1.4984060794167269,-1.231516777666269,-0.6964526387515036,-6.009227022663763,-0.7322689896745282
79,-0.558926478096907,-0.6527792728295073,-0.41033287795641504,-0.2452032062188767,-0.6065367175011943,-1.5379403994676972,-1.2840229761891802,-0.6961754860086732,-6.3414307012471856,-0.7426131405739881
80,-0.5738699661835782,-0.6592071596833096,-0.39692138963778556,-0.24544742477482176,-0.5790946044260495,-1.5687421548928286,-1.298329834520513,-0.6389168805234297,-6.478305122410534,-0.6884580433595484
81,-0.5871203471481405,-0.6654095099618865,-0.37540799214007403,-0.246387717960418,-0.5915984286377483,-1.582829312890971,-1.3088095738608152,-0.6804642167735362,-6.600426978895961,-0.700692390087278
82,-0.598596512663377,-0.6702618561270975,-0.38154453631194973,-0.24733484971075578,-0.5754373581735398,-1.5849762466797013,-1.336892844435981,-0.656034345716286,-5.936751810112644,-0.7422974239026766
83,-0.5993272308806984,-0.6900305963318092,-0.3763961039975153,-0.24933649269927555,-0.590037700932667,-1.6102268227681689,-1.3165892870365228,-0.6715019166727687,-6.082327539005987,-0.7487069609589979
84,-0.6069875445338414,-0.6978844298092829,-0.3868716659188805,-0.24969199914384527,-0.6026943233281918,-1.6512276386218068,-1.3190629844935868,-0.6844274002522687,-6.214820774267553,-0.7600950141226882
85,-0.5778979601916072,-0.7103256118884993,-0.3923227648974229,-0.2519133215417263,-0.5585955625581948,-1.698617927229197,-1.3207852216516345,-0.6863285097580235,-6.318767075775695,-0.7189747407082495
86,-0.566083650473297,-0.7218547165290523,-0.4128680132668987,-0.25049891428397475,-0.5480036410946927,-1.7439004864675243,-1.26955359102148,-0.6587226068274469,-6.411287613949453,-0.7346208231612776
87,-0.5720739657310435,-0.7267805717960009,-0.4213525178268607,-0.250551347607338,-0.5553916878262026,-1.7551586815664926,-1.1479063856270322,-0.6594461573647263,-6.49261014234914,-0.7591120518942547
88,-0.5757315542878076,-0.7015487190183834,-0.4217728526363183,-0.2514685006017332,-0.5895354924771952,-1.7634254162383953,-1.0948598042437014,-0.6300166157096042,-6.4635720087568815,-0.7725971971383618
89,-0.5909345966982809,-0.6887231548182632,-0.42340884844696786,-0.2523004189229603,-0.5970885326902088,-1.7931557621533618,-1.0133598108816,-0.6411448294342684,-6.648561496966881,-0.7733785961235731
90,-0.5771319389282211,-0.6943317267234975,-0.4215457069809441,-0.25343141572276007,-0.6103185924699542,-1.826781256106241,-1.0483993867746308,-0.6459652284385937,-6.775159509495006,-0.7925921047590261
91,-0.5971454958545741,-0.7040092112024392,-0.4181604523236863,-0.2540670153532645,-0.5612719484131536,-1.8668723734307437,-1.0861020282852278,-0.6271155024791334,-6.947478048157422,-0.8081403761179702
92,-0.5685481715588077,-0.7086497410396759,-0.42267268717859424,-0.25769244182861073,-0.5756963655540513,-1.9475122386660684,-1.0414190176099019,-0.5984100512625357,-7.07775463371262,-0.7631179846192204
93,-0.5597408729103214,-0.7051724037775506,-0.4287484363716564,-0.2586119341301751,-0.5845293670361034,-1.9925811363971797,-0.9843580900468403,-0.5928659158637282,-7.274697059391014,-0.6427785030218511
94,-0.5637143517616979,-0.7081814383316699,-0.43308363757800733,-0.2592478778854435,-0.584287040941463,-3.3369913366830457,-0.9845252975977521,-0.5772183102809253,-7.459969717816968,-0.6455558397951728
95,-0.5739519194152465,-0.7131880167535045,-0.44231844534062525,-0.25978692552489835,-0.5922048232999824,-3.3994811884762273,-0.9854783695867613,-0.57270074172817,-7.273636568936797,-0.6406083479306411
96,-0.5828022025344305,-0.7183327354940324,-0.438030933488717,-0.26165003558145283,-0.5976035477808127,-3.4660158799703016,-1.0033469410427833,-0.5741020406694087,-7.249830589135373,-0.640061002892762
97,-0.5795913084611426,-0.6967690453569491,-0.4356961071984222,-0.2635173265796321,-0.615158795723976,-3.526475019991796,-1.0248400312758086,-0.5688226442974461,-7.150683128679094,-0.6374517338891105
98,-0.5816150138527737,-0.6741608378120945,-0.41904870321817034,-0.2626682832353489,-0.6214426098954566,-3.6788712679525184,-1.0136396767721267,-0.5596411888294198,-7.226303225209447,-0.6398474691587627
99,-0.5786278543328266,-0.6738923911435583,-0.3852437510331656,-0.26295100968829516,-0.6391554106493178,-3.7951895575204384,-1.0295363430417863,-0.5776713094492146,-7.3843615432750465,-0.6391588722714948
100,-0.6098133426277437,-0.6699902902378826,-0.39366509948681105,-0.2655388602595002,-0.5588772416733496,-3.9210335100535727,-0.9658380386999575,-0.5854785028975481,-7.523651548765613,-0.6132668739800969
101,-0.5929168383724993,-0.7232855729192319,-0.3829799613690358,-0.26679958200752696,-0.5711428077211084,-4.01111815908653,-0.9869942344157363,-0.5885494266371856,-7.374434252561925,-0.6192090087084592
102,-0.5960359253217192,-0.7382192588735051,-0.37300485582059767,-0.2690941362689733,-0.6205411771934957,-4.102280279322876,-0.9467022980784583,-0.5877566487288253,-7.474675720354003,-0.6117436484204304
103,-0.5761670537650279,-0.7437158904802579,-0.3610241496909159,-0.26948131958707794,-0.6286378819709891,-4.2060621258518855,-0.9546250022677579,-0.5961382036538221,-7.564290308601721,-0.6185001050217281
104,-0.5706194620467571,-0.7583403902893703,-0.36538502465715916,-0.2690074485769816,-0.5520456587816657,-4.3387434242884595,-0.955590679370857,-0.6021271728883543,-7.632068449581236,-0.589556666682864
105,-0.5658959634658126,-0.7809096229632897,-0.36501320138309634,-0.2687943416592748,-0.5166262017118419,-4.522859330020656,-0.9081135367564178,-0.5361447300279648,-7.754015515880443,-0.5872691366421728
106,-0.5262296658824157,-0.7968402601808897,-0.327150579396564,-0.2694077953914563,-0.5135270345491343,-4.644639037523452,-0.9324105487153288,-0.5603515977621824,-7.85984803093465,-0.5610938991644564
107,-0.5317892090413631,-0.8071571070772237,-0.3185269257849807,-0.26958635542934845,-0.4888573050412153,-4.7805139220333475,-0.9413179854732117,-0.5395925410257679,-7.949694298631506,-0.552662032422733
108,-0.5323059504856887,-0.7914519049727315,-0.31699591921413833,-0.27042198770579473,-0.47907621591867894,-52.87391212790192,-0.9432370960021628,-0.5277219282858157,-8.075688478960133,-0.5428923277304125
109,-0.5381532518825475,-0.7794319577171718,-0.31583268728364,-0.27382023056193877,-0.4628762410376384,-54.36828322014932,-0.9450680375852549,-0.5306874618753752,-8.206538946821153,-0.5478463668542417
110,-0.5420171967162754,-0.792586262252409,-0.3224848523865907,-0.2747530846718974,-0.44001228720215346,-56.21077754672712,-0.9795384461137472,-0.5232545336891047,-8.274611950635103,-0.5093604875959752
111,-0.5434242257172116,-0.7374153197808891,-0.3233074278831149,-0.2744490511314933,-0.4473510479252267,-57.13317520632007,-0.9498491280979331,-0.48323034752250094,-8.434957480678642,-0.5016609594013358
112,-0.508625130892482,-0.742801841841013,-0.33349031418802816,-0.27442076181300334,-0.4449909885880678,-59.47231357884285,-0.9473281043135229,-0.4927290643087595,-8.533203332573862,-0.47131887888325324
113,-0.49515246962959436,-0.7458608841126496,-0.3491696348318583,-0.27483410146093334,-0.42418334770681676,-60.78027900535709,-0.9567761875419055,-0.48942415417222285,-8.673161629091686,-0.4345881207895477
114,-0.5253732072724503,-0.7306028788391946,-0.38160523504230887,-0.2759300228191746,-0.41488290817944823,-78.13587244937811,-0.9426119768241855,-0.4660258855385321,-8.993397232529697,-0.4114188423991253
115,-0.5378217083898023,-0.7314113521696736,-0.3644001310736322,-0.27839770375940054,-0.39733834265102363,-79.4688362972902,-0.95706167204308,-0.468229100327499,-9.112742417552802,-0.39504163779458523
116,-0.4721280443455798,-0.6984871745084149,-0.362313772282013,-0.27791065572865714,-0.3863885287783725,-81.04242494146219,-0.8705058044056253,-0.46491464869728677,-9.127680238703794,-0.3806151983160484
117,-0.4273149228421816,-0.6529078522073931,-0.36499931763405563,-0.2792930651333243,-0.37130040870370223,-82.77687375166289,-0.8289201307396367,-0.4751997569189821,-9.276064248571318,-0.37773993667530165
118,-0.42283789112626297,-0.6555948457969595,-0.37513123955474903,-0.2813129376645058,-0.3930754159964445,-84.88926936533521,-0.8374038581629158,-0.4511158470637464,-9.311279412424511,-0.3788238332793383
119,-0.39233662355861676,-0.6566221753502969,-0.37826873535507993,-0.2817494568582909,-0.38781963114666995,-86.3645233663115,-0.8065289435530322,-0.42796899411916045,-9.452906492991394,-0.42435955042903567
120,-0.376661941403972,-0.659441297354863,-0.36490788248472106,-0.2820223042808855,-0.3777605251348244,-88.45007088523977,-0.8087536868804304,-0.4278509539217002,-9.578695461968556,-0.4080424138092452
121,-0.3732624601482435,-0.6540519227332005,-0.36688075296130396,-0.2809055344917687,-0.45185722401440476,-91.56290004997072,-0.8115009306156782,-0.4375912825171694,-9.621049865612994,-0.3586431265391302
122,-0.3487297134887068,-0.6451027398805953,-0.3642219452068831,-0.28197629606477115,-0.46114375456743945,-94.00553186532294,-0.8379881342423617,-0.455232216699086,-9.72758732555693,-0.3648076636992768
123,-0.3395579197012539,-0.6489080737811497,-0.3667164351772704,-0.28194642747470744,-0.4702457113215207,-95.81771076120803,-0.8444907046154689,-0.46674351460761143,-9.833948882718605,-0.35409417972218776
124,-0.3366938923444701,-0.64912765980004,-25.156771231647475,-0.2810592349428297,-0.480367236446769,-99.97529250918143,-0.8420871787636952,-0.4717622626817238,-9.967965010920558,-0.34345827863056966
125,-0.3427150658031324,-0.6535535733450645,-24.959234670178095,-0.28144426996681193,-0.4858829193963128,-103.02331780992674,-0.8379224174123786,-0.4878454564515497,-10.076144724970915,-9.27744001787439
126,-0.34790090350782754,-0.6611120977101752,-23.623318436356136,-0.28319438161109156,-0.4697163475342228,-106.01479627613395,-0.8184751935396065,-0.4667882694360535,-10.20245479336585,-9.418552646998254
127,-0.34781384907263346,-0.6654472879705261,-23.774580544378566,-0.28826964292662827,-0.42778674598522687,-108.41850658903654,-0.8464585342940497,-0.465182289523131,-10.357711486907727,-466.41626256006504
128,-0.35726455945704283,-0.6894412056332769,-23.868372456421522,-0.290334832376332,-0.4306280744064432,-111.41243894574338,-0.814562429633953,-0.4875786526302482,-10.498778920084419,-472.4998283224802
129,-0.3811190050069687,-0.6954089429910766,-24.060492605161883,-0.29056712008487323,-0.43307635975060144,-143.48295998658432,-0.8017117395818713,-0.48474044542296363,-10.656716952887633,-475.3315306009154
130,-0.3775403340978424,-0.7042917922893638,-24.377633021038935,-6.303379525121633,-0.44814293107320796,-145.89843483206124,-0.8181268463862357,-0.48958500216334344,-10.783867508735428,-475.03492818564945
131,-0.381042927517508,-0.7140039711639008,-24.775057597468066,-6.385187080880106,-0.45818821846764507,-148.85072968199134,-0.8108994733183221,-0.49859694103078067,-10.824936148538265,-480.09887556547443
132,-52.35387666672163,-0.7341047812108565,-25.104867346874187,-13.150043619762748,-0.47216937807529796,-147.6963883788884,-0.7940819563322618,-0.4563049220454062,-10.900254211429568,-487.68654800855245
133,-1118.186940676785,-0.6988746271862532,-25.461095488412578,-13.378363938674156,-0.4770025097940116,-152.39310900228668,-0.7742882117974587,-0.4490854899939253,-11.064356771484071,-495.0689483754381
134,-1121.7584828424594,-0.7350487797404466,-25.845215824355392,-13.579394899248243,-0.49591014248204723,-157.9582040680264,-0.7345584965343318,-0.4282961311682733,-11.15511975816644,-498.515405471771
135,-1136.3534365918251,-0.7428553306368988,-25.751799575762604,-13.80656333335883,-0.5217994394108064,-165.30228518693215,-0.7302877675597911,-0.42753495081293075,-11.211913794939045,-502.8047850843369
136,-1153.5013687030246,-0.6946507642755486,-25.95835252823242,-14.114862350898758,-0.5374126231749702,-171.75520644990965,-0.7471433441357328,-0.42721477096945315,-11.382779776224975,-498.9017905836928
137,-1170.6767095761916,-0.7013713275103959,-25.12999021135776,-14.266243031006312,-0.5368059939125543,-174.6067695706323,-0.7638865740610643,-0.4036592633177831,-11.540771230238864,-501.2504128051714
138,-1116.3236136876408,-0.6626628190418801,-25.269242121244062,-14.417994136248906,-0.5556067148470545,-177.54761840525526,-0.7661444074463941,-0.40330115099467273,-11.725350976402765,-509.0475922780572
