,dwave1,dstrength1
1,28.819737763499997,0.0034689999999999977
2,65.38789297650001,0.006336999999999999
3,93.834617012,0.009486500000000002
4,124.7017083484999,0.01268549999999999
5,151.0325942335,0.0157895
6,177.883442166,0.018865500000000014
7,209.46362809499985,0.022194500000000006
8,238.26538514400002,0.025393999999999983
9,267.6419257135,0.02868399999999998
10,295.55152064300006,0.031522500000000016
11,324.59125077249996,0.03427849999999998
12,351.4293616760001,0.03697699999999999
13,381.0443036664998,0.0400165
14,409.6261036575,0.04273299999999999
15,438.95832102599996,0.045632499999999986
16,468.69506157950013,0.048518500000000006
17,495.17827413899994,0.051548499999999976
18,521.0780615584997,0.054643499999999984
19,550.369695232,0.057424000000000044
20,578.7415260440002,0.060312000000000004
21,607.2399556454999,0.06331150000000002
22,633.7441023295,0.06596
23,663.7740251750001,0.06908150000000003
24,694.3394706849998,0.07205799999999997
25,720.510986873,0.07524650000000005
26,749.3682864685002,0.07803799999999998
27,777.199467076,0.08110250000000001
28,806.4229524109993,0.08438450000000003
29,833.3467635994996,0.08686599999999997
30,862.3324066339997,0.08977849999999993
31,891.6577038794994,0.09268850000000002
32,919.876800911,0.09572699999999998
33,945.4776251875003,0.09837449999999999
34,974.9357061214994,0.10172700000000003
35,1000.8983574729995,0.10496149999999997
36,1027.2015574769996,0.10764349999999993
37,1055.9605818555,0.11041449999999997
38,1087.660508502,0.11312000000000003
39,1114.4159944975002,0.11606099999999994
40,1144.5487344144997,0.11911099999999993
41,1175.9180857370002,0.12198299999999998
42,1200.9234716325002,0.12464849999999993
43,1229.7743661844993,0.12804250000000003
44,1259.021011445,0.13089049999999997
45,1292.497996045,0.13387349999999995
46,1318.9231621724996,0.13681699999999997
47,1353.1156616554997,0.13983099999999987
48,1382.5322426125008,0.14277000000000004
49,1412.4509472859997,0.14553150000000004
50,1439.6741264070004,0.1483695
51,1466.0113792200004,0.15119000000000005
52,1496.6520227590001,0.1542355
53,1525.5628776630008,0.15766000000000008
54,1553.457570871999,0.16068800000000003
55,1581.2883399664984,0.16328050000000008
56,1613.7879198410003,0.16636250000000005
57,1642.7458403604999,0.169285
58,1674.0368334895002,0.172414
59,1703.4203978544992,0.1751870000000001
60,1729.3632405085002,0.1779505
